gene,T,processing_mean,decay_mean,phase,threshold,n_scenarios,n_valid,n_invalid,n_intron_lead,n_exon_lead,n_small,n_positive_without_tolerance,n_negative_without_tolerance,n_zero_without_tolerance,minimum_offset,maximum_offset,median_offset,fraction_intron_lead,fraction_exon_lead,fraction_small,fraction_positive_without_tolerance,fraction_negative_without_tolerance
mlpt,0.03,0.3,0.01,rise,50,3,3,0,0,0,3,0,3,0,-0.0011779112099782,-0.0006453635147299,-0.0009305889333422,0.0,0.0,1.0,0.0,1.0
mlpt,0.03,0.3,0.01,rise,60,3,3,0,0,0,3,0,3,0,-0.0012072374804479,-0.0006290931827543,-0.0008931930884911,0.0,0.0,1.0,0.0,1.0
mlpt,0.03,0.3,0.01,fall,40,3,3,0,0,0,3,0,3,0,-0.0003463848838225,-5.940827043304786e-05,-0.0002744005405852,0.0,0.0,1.0,0.0,1.0
mlpt,0.03,0.3,0.01,fall,50,3,3,0,0,0,3,0,3,0,-0.0004295509129892,-5.939715109470889e-05,-0.0002747359116204,0.0,0.0,1.0,0.0,1.0
mlpt,0.03,0.3,0.01,fall,60,3,3,0,0,0,3,0,3,0,-0.0004899558181614,-5.950003761046041e-05,-0.000361403965562,0.0,0.0,1.0,0.0,1.0
mlpt,0.03,0.3,0.03,rise,40,3,3,0,0,0,3,3,0,0,0.001157291559117,0.0017456061317779,0.0014957957556502,0.0,0.0,1.0,1.0,0.0
mlpt,0.03,0.3,0.03,rise,50,3,3,0,0,0,3,3,0,0,0.0011309141942004,0.0021049206570587,0.0015951039375554,0.0,0.0,1.0,1.0,0.0
mlpt,0.03,0.3,0.03,rise,60,3,3,0,0,0,3,3,0,0,0.001077074022481,0.0022740838014759,0.001681097448924,0.0,0.0,1.0,1.0,0.0
mlpt,0.03,0.3,0.03,fall,40,3,3,0,0,0,3,3,0,0,0.0030765658102105,0.0036950547891181,0.0032850429325064,0.0,0.0,1.0,1.0,0.0
mlpt,0.03,0.3,0.03,fall,50,3,3,0,0,0,3,3,0,0,0.0028478930628536,0.0036830094476683,0.0032212379551666,0.0,0.0,1.0,1.0,0.0
mlpt,0.03,0.3,0.03,fall,60,3,3,0,0,0,3,3,0,0,0.0027011478679426,0.0036249688160236,0.0029470220954705,0.0,0.0,1.0,1.0,0.0
mlpt,0.03,0.3,0.1,rise,40,3,3,0,3,0,0,3,0,0,0.0137358473533621,0.0145447936848863,0.0145120739531884,1.0,0.0,0.0,1.0,0.0
mlpt,0.03,0.3,0.1,rise,50,3,3,0,3,0,0,3,0,0,0.013838945982793,0.0170160817684079,0.0154271774080995,1.0,0.0,0.0,1.0,0.0
mlpt,0.03,0.3,0.1,rise,60,3,3,0,3,0,0,3,0,0,0.0137331298715754,0.0192956368775529,0.0162350431299302,1.0,0.0,0.0,1.0,0.0
mlpt,0.03,0.3,0.1,fall,40,3,3,0,3,0,0,3,0,0,0.0368109714547641,0.0407523008543462,0.0389317883411626,1.0,0.0,0.0,1.0,0.0
mlpt,0.03,0.3,0.1,fall,50,3,3,0,3,0,0,3,0,0,0.033267768887129,0.0376891343037966,0.0355409509668891,1.0,0.0,0.0,1.0,0.0
mlpt,0.03,0.3,0.1,fall,60,3,3,0,3,0,0,3,0,0,0.0310966853183151,0.0337109819650891,0.0313435414639216,1.0,0.0,0.0,1.0,0.0
mlpt,0.03,0.3,0.3,rise,40,3,3,0,3,0,0,3,0,0,0.0395744710361852,0.0408841989422706,0.0407568519941242,1.0,0.0,0.0,1.0,0.0
mlpt,0.03,0.3,0.3,rise,50,3,3,0,3,0,0,3,0,0,0.0418595971531383,0.0477010842763828,0.0443749850295104,1.0,0.0,0.0,1.0,0.0
mlpt,0.03,0.3,0.3,rise,60,3,3,0,3,0,0,3,0,0,0.0422134916942636,0.0556663440071946,0.0477673134949158,1.0,0.0,0.0,1.0,0.0
mlpt,0.03,0.3,0.3,fall,40,3,3,0,3,0,0,3,0,0,0.2120259844656242,0.2141267389413894,0.2134281065042818,1.0,0.0,0.0,1.0,0.0
mlpt,0.03,0.3,0.3,fall,50,3,3,0,3,0,0,3,0,0,0.1815393104650613,0.1828731952067841,0.1816814501734256,1.0,0.0,0.0,1.0,0.0
mlpt,0.03,0.3,0.3,fall,60,3,3,0,3,0,0,3,0,0,0.1513446661457709,0.1569038826868072,0.1533566028643849,1.0,0.0,0.0,1.0,0.0
mlpt,0.03,0.3,1.0,rise,40,3,3,0,3,0,0,3,0,0,0.0689013205222972,0.0696920622536546,0.0696070800085859,1.0,0.0,0.0,1.0,0.0
mlpt,0.03,0.3,1.0,rise,50,3,3,0,3,0,0,3,0,0,0.0714572728011352,0.0849467851763724,0.0768031241708105,1.0,0.0,0.0,1.0,0.0
mlpt,0.03,0.3,1.0,rise,60,3,3,0,3,0,0,3,0,0,0.0726623804615086,0.1003939460566,0.0839927767936178,1.0,0.0,0.0,1.0,0.0
mlpt,0.03,0.3,1.0,fall,40,3,3,0,3,0,0,3,0,0,0.8466246584918882,0.8675349009655069,0.8593624271587088,1.0,0.0,0.0,1.0,0.0
mlpt,0.03,0.3,1.0,fall,50,3,3,0,3,0,0,3,0,0,0.68093519413576,0.7036004519904562,0.69427110131287,1.0,0.0,0.0,1.0,0.0
mlpt,0.03,0.3,1.0,fall,60,3,3,0,3,0,0,3,0,0,0.5400609548366995,0.5693366171589236,0.5545289429372467,1.0,0.0,0.0,1.0,0.0
mlpt,0.03,0.3,3.0,rise,40,3,3,0,3,0,0,3,0,0,0.0826683563883851,0.0881249737395427,0.0854456735988843,1.0,0.0,0.0,1.0,0.0
mlpt,0.03,0.3,3.0,rise,50,3,3,0,3,0,0,3,0,0,0.0860436524492415,0.108069177529552,0.0948378070082883,1.0,0.0,0.0,1.0,0.0
mlpt,0.03,0.3,3.0,rise,60,3,3,0,3,0,0,3,0,0,0.0877850141863642,0.1284568108869592,0.1045295590878754,1.0,0.0,0.0,1.0,0.0
mlpt,0.03,0.3,3.0,fall,40,3,3,0,3,0,0,3,0,0,2.66307312084806,2.713815551540661,2.690509702683414,1.0,0.0,0.0,1.0,0.0
mlpt,0.03,0.3,3.0,fall,50,3,3,0,3,0,0,3,0,0,2.0604437837653378,2.1119152369703578,2.087896756535636,1.0,0.0,0.0,1.0,0.0
mlpt,0.03,0.3,3.0,fall,60,3,3,0,3,0,0,3,0,0,1.5674928638120558,1.6241529298340889,1.5952666681354883,1.0,0.0,0.0,1.0,0.0
mlpt,0.03,1.0,0.01,rise,40,3,3,0,0,0,3,0,3,0,-0.0013176618778925,-0.0009785891899198,-0.0011712924261735,0.0,0.0,1.0,0.0,1.0
mlpt,0.03,1.0,0.01,rise,50,3,3,0,0,0,3,0,3,0,-0.0013170520924267,-0.0009698989869416,-0.0011266436588649,0.0,0.0,1.0,0.0,1.0
mlpt,0.03,1.0,0.01,rise,60,3,3,0,0,0,3,0,3,0,-0.0013240402718799,-0.00096018390238,-0.0010865489132003,0.0,0.0,1.0,0.0,1.0
mlpt,0.03,1.0,0.01,fall,40,3,3,0,0,0,3,1,2,0,-0.0005796603774999,6.858273301824092e-05,-0.0004176323224887,0.0,0.0,1.0,0.3333333333333333,0.6666666666666666
mlpt,0.03,1.0,0.01,fall,50,3,3,0,0,0,3,1,2,0,-0.0005796000328632,6.859257886659975e-05,-0.0004175487168431,0.0,0.0,1.0,0.3333333333333333,0.6666666666666666
mlpt,0.03,1.0,0.01,fall,60,3,3,0,0,0,3,1,2,0,-0.0005794648286607,6.861463882290586e-05,-0.000417441605909,0.0,0.0,1.0,0.3333333333333333,0.6666666666666666
mlpt,0.03,1.0,0.03,rise,40,3,3,0,0,0,3,0,3,0,-0.0005448280002939,-7.320839254637557e-05,-0.0003381580327124,0.0,0.0,1.0,0.0,1.0
mlpt,0.03,1.0,0.03,rise,50,3,3,0,0,0,3,0,3,0,-0.000544917861696,-3.572376577914982e-05,-0.000273810001662,0.0,0.0,1.0,0.0,1.0
mlpt,0.03,1.0,0.03,rise,60,3,3,0,0,0,3,0,3,0,-0.000556008438746,-1.4486866348306648e-05,-0.000215733024846,0.0,0.0,1.0,0.0,1.0
mlpt,0.03,1.0,0.03,fall,40,3,3,0,0,0,3,3,0,0,0.0005820487978482,0.0015419034460686,0.0008286392453216,0.0,0.0,1.0,1.0,0.0
mlpt,0.03,1.0,0.03,fall,50,3,3,0,0,0,3,3,0,0,0.0005819980375081,0.001541902375908,0.0008286146437503,0.0,0.0,1.0,1.0,0.0
mlpt,0.03,1.0,0.03,fall,60,3,3,0,0,0,3,3,0,0,0.0005821842717548,0.0015420765443487,0.0008287306100436,0.0,0.0,1.0,1.0,0.0
mlpt,0.03,1.0,0.1,rise,40,3,3,0,0,0,3,3,0,0,0.0039939350895117,0.0056618015175686,0.0048247523181709,0.0,0.0,1.0,1.0,0.0
mlpt,0.03,1.0,0.1,rise,50,3,3,0,0,0,3,3,0,0,0.0040267931816733,0.0064711959523979,0.0052230882884927,0.0,0.0,1.0,1.0,0.0
mlpt,0.03,1.0,0.1,rise,60,3,3,0,0,0,3,3,0,0,0.0039914713763545,0.0070862280711641,0.0056007846995818,0.0,0.0,1.0,1.0,0.0
mlpt,0.03,1.0,0.1,fall,40,3,3,0,3,0,0,3,0,0,0.0159055257062514,0.0213869386857463,0.0178522188835104,1.0,0.0,0.0,1.0,0.0
mlpt,0.03,1.0,0.1,fall,50,3,3,0,3,0,0,3,0,0,0.0158824721094186,0.0213611418579704,0.0178294727483403,1.0,0.0,0.0,1.0,0.0
mlpt,0.03,1.0,0.1,fall,60,3,3,0,3,0,0,3,0,0,0.0157716928266655,0.0212368194608971,0.0177203319555043,1.0,0.0,0.0,1.0,0.0
mlpt,0.03,1.0,0.3,rise,40,3,3,0,3,0,0,3,0,0,0.0149788563791092,0.0193405265993317,0.017144082421264,1.0,0.0,0.0,1.0,0.0
mlpt,0.03,1.0,0.3,rise,50,3,3,0,3,0,0,3,0,0,0.0153805943608752,0.0230461782663132,0.0189013702116971,1.0,0.0,0.0,1.0,0.0
mlpt,0.03,1.0,0.3,rise,60,3,3,0,3,0,0,3,0,0,0.0154996974321999,0.0264796166602412,0.0206759719912013,1.0,0.0,0.0,1.0,0.0
mlpt,0.03,1.0,0.3,fall,40,3,3,0,3,0,0,3,0,0,0.1552947991150592,0.1747441417157222,0.1639425624417294,1.0,0.0,0.0,1.0,0.0
mlpt,0.03,1.0,0.3,fall,50,3,3,0,3,0,0,3,0,0,0.1468625977808155,0.1652558023675592,0.1550524589260211,1.0,0.0,0.0,1.0,0.0
mlpt,0.03,1.0,0.3,fall,60,3,3,0,3,0,0,3,0,0,0.1351815275213741,0.1520074667983255,0.1426950375535343,1.0,0.0,0.0,1.0,0.0
mlpt,0.03,1.0,1.0,rise,40,3,3,0,3,0,0,3,0,0,0.0275055231459853,0.0360251459682053,0.0314631165272235,1.0,0.0,0.0,1.0,0.0
mlpt,0.03,1.0,1.0,rise,50,3,3,0,3,0,0,3,0,0,0.0286053815242794,0.0437864766164753,0.0352308074839975,1.0,0.0,0.0,1.0,0.0
mlpt,0.03,1.0,1.0,rise,60,3,3,0,3,0,0,3,0,0,0.0291646907498869,0.0515127236649762,0.0391912966224515,1.0,0.0,0.0,1.0,0.0
mlpt,0.03,1.0,1.0,fall,40,3,3,0,3,0,0,3,0,0,0.8492321180200961,0.8790172920129407,0.8633790962901868,1.0,0.0,0.0,1.0,0.0
mlpt,0.03,1.0,1.0,fall,50,3,3,0,3,0,0,3,0,0,0.7354848229496767,0.7623709291110701,0.7482006600668085,1.0,0.0,0.0,1.0,0.0
mlpt,0.03,1.0,1.0,fall,60,3,3,0,3,0,0,3,0,0,0.6248054336710285,0.6480821571260715,0.6357473496261483,1.0,0.0,0.0,1.0,0.0
mlpt,0.03,1.0,3.0,rise,40,3,3,0,3,0,0,3,0,0,0.0338048939880718,0.0457009921789557,0.0391606981371553,1.0,0.0,0.0,1.0,0.0
mlpt,0.03,1.0,3.0,rise,50,3,3,0,3,0,0,3,0,0,0.0353349081052459,0.0559675670079767,0.0441492946547599,1.0,0.0,0.0,1.0,0.0
mlpt,0.03,1.0,3.0,rise,60,3,3,0,3,0,0,3,0,0,0.0362029007710021,0.0664644001092351,0.0494898651118279,1.0,0.0,0.0,1.0,0.0
mlpt,0.03,1.0,3.0,fall,40,3,3,0,3,0,0,3,0,0,2.697909638263938,2.7267261349877425,2.7114393570468707,1.0,0.0,0.0,1.0,0.0
mlpt,0.03,1.0,3.0,fall,50,3,3,0,3,0,0,3,0,0,2.2078341557418426,2.23499959766718,2.220515550092349,1.0,0.0,0.0,1.0,0.0
mlpt,0.03,1.0,3.0,fall,60,3,3,0,3,0,0,3,0,0,1.7846556786373975,1.809385420762729,1.796087914847519,1.0,0.0,0.0,1.0,0.0
mlpt,0.03,3.0,0.01,rise,40,3,3,0,0,0,3,0,3,0,-0.0013120560277823,-0.0010622695758249,-0.0012032544428219,0.0,0.0,1.0,0.0,1.0
mlpt,0.03,3.0,0.01,rise,50,3,3,0,0,0,3,0,3,0,-0.0012993780439612,-0.0010460970645,-0.001154401722363,0.0,0.0,1.0,0.0,1.0
mlpt,0.03,3.0,0.01,rise,60,3,3,0,0,0,3,0,3,0,-0.0012924001303252,-0.0010284026684181,-0.0011089878227383,0.0,0.0,1.0,0.0,1.0
mlpt,0.03,3.0,0.01,fall,40,3,3,0,0,0,3,1,2,0,-0.0004330522992721,0.0007604287399942,-0.0001325617200822,0.0,0.0,1.0,0.3333333333333333,0.6666666666666666
mlpt,0.03,3.0,0.01,fall,50,3,3,0,0,0,3,1,2,0,-0.0004331144689615,0.0007604617696523,-0.0001325807508569,0.0,0.0,1.0,0.3333333333333333,0.6666666666666666
mlpt,0.03,3.0,0.01,fall,60,3,3,0,0,0,3,1,2,0,-0.0004331093683993,0.0007604645905687,-0.0001325791895228,0.0,0.0,1.0,0.3333333333333333,0.6666666666666666
mlpt,0.03,3.0,0.03,rise,40,3,3,0,0,0,3,0,3,0,-0.0010386124976097,-0.0007458050172446,-0.0009108128026344,0.0,0.0,1.0,0.0,1.0
mlpt,0.03,3.0,0.03,rise,50,3,3,0,0,0,3,0,3,0,-0.0010247500821786,-0.0007238955433468,-0.0008544926989029,0.0,0.0,1.0,0.0,1.0
mlpt,0.03,3.0,0.03,rise,60,3,3,0,0,0,3,0,3,0,-0.001017466141392,-0.0007027013597128,-0.0008018113199627,0.0,0.0,1.0,0.0,1.0
mlpt,0.03,3.0,0.03,fall,40,3,3,0,0,0,3,3,0,0,1.526748426972091e-05,0.0014639655019288,0.0003775300234813,0.0,0.0,1.0,1.0,0.0
mlpt,0.03,3.0,0.03,fall,50,3,3,0,0,0,3,3,0,0,1.5269676090223783e-05,0.0014639559708422,0.0003775842222992,0.0,0.0,1.0,1.0,0.0
mlpt,0.03,3.0,0.03,fall,60,3,3,0,0,0,3,3,0,0,1.526949626917684e-05,0.0014639622835495,0.0003775797756908,0.0,0.0,1.0,1.0,0.0
mlpt,0.03,3.0,0.1,rise,40,3,3,0,0,0,3,3,0,0,0.0006478211177509,0.0015199532815136,0.001059149842931,0.0,0.0,1.0,1.0,0.0
mlpt,0.03,3.0,0.1,rise,50,3,3,0,0,0,3,3,0,0,0.0006828425540499,0.0017981483871605,0.0012549874141518,0.0,0.0,1.0,1.0,0.0
mlpt,0.03,3.0,0.1,rise,60,3,3,0,0,0,3,3,0,0,0.0006932016710345,0.0020178696527992,0.0014461464275487,0.0,0.0,1.0,1.0,0.0
mlpt,0.03,3.0,0.1,fall,40,3,3,0,1,0,2,3,0,0,0.0075139660978731,0.014389780366991,0.0097136247868712,0.3333333333333333,0.0,0.6666666666666666,1.0,0.0
mlpt,0.03,3.0,0.1,fall,50,3,3,0,1,0,2,3,0,0,0.0075138963111029,0.014389760166519,0.0097136305032279,0.3333333333333333,0.0,0.6666666666666666,1.0,0.0
mlpt,0.03,3.0,0.1,fall,60,3,3,0,1,0,2,3,0,0,0.0075138998770376,0.0143897635597105,0.0097136194533984,0.3333333333333333,0.0,0.6666666666666666,1.0,0.0
mlpt,0.03,3.0,0.3,rise,40,3,3,0,0,0,3,3,0,0,0.00494379909778,0.0077127754869899,0.0062599992320895,0.0,0.0,1.0,1.0,0.0
mlpt,0.03,3.0,0.3,rise,50,3,3,0,0,0,3,3,0,0,0.0051402060618495,0.00927954763182,0.0070849191200223,0.0,0.0,1.0,1.0,0.0
mlpt,0.03,3.0,0.3,rise,60,3,3,0,1,0,2,3,0,0,0.0052356941039265,0.0107705081445892,0.0079450661876163,0.3333333333333333,0.0,0.6666666666666666,1.0,0.0
mlpt,0.03,3.0,0.3,fall,40,3,3,0,3,0,0,3,0,0,0.1011787901694094,0.1335243148356419,0.1148971863337839,1.0,0.0,0.0,1.0,0.0
mlpt,0.03,3.0,0.3,fall,50,3,3,0,3,0,0,3,0,0,0.1010671630020838,0.1333825361633747,0.1147719152287685,1.0,0.0,0.0,1.0,0.0
mlpt,0.03,3.0,0.3,fall,60,3,3,0,3,0,0,3,0,0,0.1005297599308887,0.1326996471883097,0.1141687053591842,1.0,0.0,0.0,1.0,0.0
mlpt,0.03,3.0,1.0,rise,40,3,3,0,3,0,0,3,0,0,0.0100014275174226,0.0155536966755361,0.0125214849701255,1.0,0.0,0.0,1.0,0.0
mlpt,0.03,3.0,1.0,rise,50,3,3,0,3,0,0,3,0,0,0.0105067406018726,0.0190766238049967,0.0142965180739594,1.0,0.0,0.0,1.0,0.0
mlpt,0.03,3.0,1.0,rise,60,3,3,0,3,0,0,3,0,0,0.0108148625151839,0.0226902691606856,0.0162204136915824,1.0,0.0,0.0,1.0,0.0
mlpt,0.03,3.0,1.0,fall,40,3,3,0,3,0,0,3,0,0,0.7975035501588987,0.8690505704789171,0.8312381632342776,1.0,0.0,0.0,1.0,0.0
mlpt,0.03,3.0,1.0,fall,50,3,3,0,3,0,0,3,0,0,0.7537153059742763,0.8236112700414382,0.7866016105333067,1.0,0.0,0.0,1.0,0.0
mlpt,0.03,3.0,1.0,fall,60,3,3,0,3,0,0,3,0,0,0.6951801163795226,0.7626403336225516,0.7268172633312235,1.0,0.0,0.0,1.0,0.0
mlpt,0.03,3.0,3.0,rise,40,3,3,0,3,0,0,3,0,0,0.012540998589052,0.0198982594810986,0.0158002629670326,1.0,0.0,0.0,1.0,0.0
mlpt,0.03,3.0,3.0,rise,50,3,3,0,3,0,0,3,0,0,0.0132349592108054,0.0245801263393313,0.0181245261126332,1.0,0.0,0.0,1.0,0.0
mlpt,0.03,3.0,3.0,rise,60,3,3,0,3,0,0,3,0,0,0.0136868916007433,0.0295043461281683,0.0206825592624477,1.0,0.0,0.0,1.0,0.0
mlpt,0.03,3.0,3.0,fall,40,3,3,0,3,0,0,3,0,0,2.921097971020731,3.011507887809114,2.964916407498716,1.0,0.0,0.0,1.0,0.0
mlpt,0.03,3.0,3.0,fall,50,3,3,0,3,0,0,3,0,0,2.5628609540665805,2.651161568027855,2.605555648732872,1.0,0.0,0.0,1.0,0.0
mlpt,0.03,3.0,3.0,fall,60,3,3,0,3,0,0,3,0,0,2.2094808157944965,2.295079529652904,2.2507375181665674,1.0,0.0,0.0,1.0,0.0
mlpt,0.1,0.01,0.01,rise,40,3,3,0,0,0,3,0,3,0,-0.0021813518898068,-0.0017380936886619,-0.0017881219752022,0.0,0.0,1.0,0.0,1.0
mlpt,0.1,0.01,0.01,rise,50,3,3,0,0,0,3,0,3,0,-0.0021989708053998,-0.0008282033609355,-0.0015214887819511,0.0,0.0,1.0,0.0,1.0
mlpt,0.1,0.01,0.01,rise,60,3,3,0,0,0,3,1,2,0,-0.0022920820790975,5.319361315125892e-05,-0.0013045984342678,0.0,0.0,1.0,0.3333333333333333,0.6666666666666666
mlpt,0.1,0.01,0.01,fall,40,3,3,0,0,0,3,3,0,0,0.0010982941421386,0.0013104685693164,0.0012403043658075,0.0,0.0,1.0,1.0,0.0
mlpt,0.1,0.01,0.01,fall,50,3,3,0,0,0,3,3,0,0,0.0004174995257024,0.0012091905335229,0.0008316579447346,0.0,0.0,1.0,1.0,0.0
mlpt,0.1,0.01,0.01,fall,60,3,3,0,0,0,3,2,1,0,-0.0004428247146019,0.0012427630475726,0.0006149021252315,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333
mlpt,0.1,0.01,0.03,rise,40,3,3,0,3,0,0,3,0,0,0.0122200249541528,0.0134443911281742,0.013092074743045,1.0,0.0,0.0,1.0,0.0
mlpt,0.1,0.01,0.03,rise,50,3,3,0,3,0,0,3,0,0,0.0131343596407091,0.0141089437158856,0.0140623475537956,1.0,0.0,0.0,1.0,0.0
mlpt,0.1,0.01,0.03,rise,60,3,3,0,3,0,0,3,0,0,0.0130199749742195,0.0159435639934474,0.0145644343128629,1.0,0.0,0.0,1.0,0.0
mlpt,0.1,0.01,0.03,fall,40,3,3,0,3,0,0,3,0,0,0.0195759304615941,0.0218434976266891,0.0201145168405515,1.0,0.0,0.0,1.0,0.0
mlpt,0.1,0.01,0.03,fall,50,3,3,0,3,0,0,3,0,0,0.0175348038243229,0.0220309846063815,0.0194946089366573,1.0,0.0,0.0,1.0,0.0
mlpt,0.1,0.01,0.03,fall,60,3,3,0,3,0,0,3,0,0,0.0156169208122185,0.0224250084715533,0.0189920029250281,1.0,0.0,0.0,1.0,0.0
mlpt,0.1,0.01,0.1,rise,40,3,3,0,3,0,0,3,0,0,0.0463087328760769,0.0587481912848754,0.0555879168534168,1.0,0.0,0.0,1.0,0.0
mlpt,0.1,0.01,0.1,rise,50,3,3,0,3,0,0,3,0,0,0.0521718099694364,0.0597549267725955,0.0584624031504235,1.0,0.0,0.0,1.0,0.0
mlpt,0.1,0.01,0.1,rise,60,3,3,0,3,0,0,3,0,0,0.0584233430988874,0.0609314608842061,0.0600982500336579,1.0,0.0,0.0,1.0,0.0
mlpt,0.1,0.01,0.1,fall,40,3,3,0,3,0,0,3,0,0,0.083402029764971,0.1067177008644327,0.0932200605644563,1.0,0.0,0.0,1.0,0.0
mlpt,0.1,0.01,0.1,fall,50,3,3,0,3,0,0,3,0,0,0.0736094742617946,0.1068403751120413,0.0892311941446467,1.0,0.0,0.0,1.0,0.0
mlpt,0.1,0.01,0.1,fall,60,3,3,0,3,0,0,3,0,0,0.0657218212008218,0.1079032087864164,0.086096736246525,1.0,0.0,0.0,1.0,0.0
mlpt,0.1,0.01,0.3,rise,40,3,3,0,3,0,0,3,0,0,0.0928344566397346,0.1229064022485965,0.1119245898141754,1.0,0.0,0.0,1.0,0.0
mlpt,0.1,0.01,0.3,rise,50,3,3,0,3,0,0,3,0,0,0.1065675769910068,0.1264950200387916,0.1194858001186525,1.0,0.0,0.0,1.0,0.0
mlpt,0.1,0.01,0.3,rise,60,3,3,0,3,0,0,3,0,0,0.1217389836784286,0.1283699317638601,0.1264233219162331,1.0,0.0,0.0,1.0,0.0
mlpt,0.1,0.01,0.3,fall,40,3,3,0,3,0,0,3,0,0,0.2750654901953554,0.3262612222801935,0.2949965491541789,1.0,0.0,0.0,1.0,0.0
mlpt,0.1,0.01,0.3,fall,50,3,3,0,3,0,0,3,0,0,0.2244428557393337,0.3058040616205744,0.2601833541663205,1.0,0.0,0.0,1.0,0.0
mlpt,0.1,0.01,0.3,fall,60,3,3,0,3,0,0,3,0,0,0.1860564833088694,0.2933784693086623,0.2365146157454788,1.0,0.0,0.0,1.0,0.0
mlpt,0.1,0.01,1.0,rise,40,3,3,0,3,0,0,3,0,0,0.1428157711368477,0.1765060648726384,0.1638078177722907,1.0,0.0,0.0,1.0,0.0
mlpt,0.1,0.01,1.0,rise,50,3,3,0,3,0,0,3,0,0,0.1668009031106507,0.182435406714616,0.1767649442094697,1.0,0.0,0.0,1.0,0.0
mlpt,0.1,0.01,1.0,rise,60,3,3,0,3,0,0,3,0,0,0.1856345921228825,0.1936360810248159,0.1891752308523605,1.0,0.0,0.0,1.0,0.0
mlpt,0.1,0.01,1.0,fall,40,3,3,0,3,0,0,3,0,0,0.950717426889004,1.0378828171497338,0.9909003803785724,1.0,0.0,0.0,1.0,0.0
mlpt,0.1,0.01,1.0,fall,50,3,3,0,3,0,0,3,0,0,0.7438942954181983,0.8627830503253895,0.7998965804919825,1.0,0.0,0.0,1.0,0.0
mlpt,0.1,0.01,1.0,fall,60,3,3,0,3,0,0,3,0,0,0.5778833368463722,0.7284740905434567,0.6496976369857914,1.0,0.0,0.0,1.0,0.0
mlpt,0.1,0.01,3.0,rise,40,3,3,0,3,0,0,3,0,0,0.1725392417589802,0.2009126892991283,0.190569960964176,1.0,0.0,0.0,1.0,0.0
mlpt,0.1,0.01,3.0,rise,50,3,3,0,3,0,0,3,0,0,0.2033072912057756,0.2080234741784921,0.2068021707784104,1.0,0.0,0.0,1.0,0.0
mlpt,0.1,0.01,3.0,rise,60,3,3,0,3,0,0,3,0,0,0.2119612897140788,0.2371270816348621,0.2227068262294605,1.0,0.0,0.0,1.0,0.0
mlpt,0.1,0.01,3.0,fall,40,3,3,0,3,0,0,3,0,0,2.816375779797834,2.940687983742164,2.8751243739071453,1.0,0.0,0.0,1.0,0.0
mlpt,0.1,0.01,3.0,fall,50,3,3,0,3,0,0,3,0,0,2.163265619612827,2.31930106571881,2.2378334829490187,1.0,0.0,0.0,1.0,0.0
mlpt,0.1,0.01,3.0,fall,60,3,3,0,3,0,0,3,0,0,1.6326115314130971,1.8203490219996303,1.7229915293647773,1.0,0.0,0.0,1.0,0.0
mlpt,0.1,0.03,0.01,rise,40,3,3,0,0,0,3,0,3,0,-0.0069248651366166,-0.0062590271957337,-0.0063796913615365,0.0,0.0,1.0,0.0,1.0
mlpt,0.1,0.03,0.01,rise,50,3,3,0,0,0,3,0,3,0,-0.0069765486230286,-0.0053538165302606,-0.0061201080534417,0.0,0.0,1.0,0.0,1.0
mlpt,0.1,0.03,0.01,rise,60,3,3,0,0,0,3,0,3,0,-0.0071085733302953,-0.0044696301542252,-0.0059099627696025,0.0,0.0,1.0,0.0,1.0
mlpt,0.1,0.03,0.01,fall,40,3,3,0,0,0,3,0,3,0,-0.0036347639525496,-0.0031303857862794,-0.0035920953040694,0.0,0.0,1.0,0.0,1.0
mlpt,0.1,0.03,0.01,fall,50,3,3,0,0,0,3,0,3,0,-0.0040175812400118,-0.0037012239017211,-0.0038520283635314,0.0,0.0,1.0,0.0,1.0
mlpt,0.1,0.03,0.01,fall,60,3,3,0,0,0,3,0,3,0,-0.0048492066991049,-0.0037136960326829,-0.0040623354549562,0.0,0.0,1.0,0.0,1.0
mlpt,0.1,0.03,0.03,rise,40,3,3,0,0,0,3,3,0,0,0.0059855527720751,0.0067936100995342,0.0062153447987809,0.0,0.0,1.0,1.0,0.0
mlpt,0.1,0.03,0.03,rise,50,3,3,0,0,0,3,3,0,0,0.0062023155210686,0.0077672539641481,0.0073681835828979,0.0,0.0,1.0,1.0,0.0
mlpt,0.1,0.03,0.03,rise,60,3,3,0,0,0,3,3,0,0,0.0060329900620269,0.0095287389759189,0.0078342451145383,0.0,0.0,1.0,1.0,0.0
mlpt,0.1,0.03,0.03,fall,40,3,3,0,3,0,0,3,0,0,0.0129655746732163,0.0139357539336875,0.012971789823438,1.0,0.0,0.0,1.0,0.0
mlpt,0.1,0.03,0.03,fall,50,3,3,0,3,0,0,3,0,0,0.0110380347305786,0.0139725677957567,0.0123923721807148,1.0,0.0,0.0,1.0,0.0
mlpt,0.1,0.03,0.03,fall,60,3,3,0,2,0,1,3,0,0,0.00928069128818,0.0141689877771208,0.0119247902851624,0.6666666666666666,0.0,0.3333333333333333,1.0,0.0
mlpt,0.1,0.03,0.1,rise,40,3,3,0,3,0,0,3,0,0,0.0371660686479154,0.0481225782557845,0.0453532903341639,1.0,0.0,0.0,1.0,0.0
