gene,mode,T,processing_mean,decay_mean,peak_fraction,dt,mass_relative_error_I,mass_relative_error_E,tail_fraction_I,tail_fraction_E,I_peak,I_flat_peak_width,I_rise_40,I_fall_40,I_upcrossings_40,I_downcrossings_40,I_rise_50,I_fall_50,I_upcrossings_50,I_downcrossings_50,I_rise_60,I_fall_60,I_upcrossings_60,I_downcrossings_60,E_peak,E_flat_peak_width,E_rise_40,E_fall_40,E_upcrossings_40,E_downcrossings_40,E_rise_50,E_fall_50,E_upcrossings_50,E_downcrossings_50,E_rise_60,E_fall_60,E_upcrossings_60,E_downcrossings_60,peak_offset,rise_40_offset,rise_40_class,rise_50_offset,rise_50_class,rise_60_offset,rise_60_class,fall_40_offset,fall_40_class,fall_50_offset,fall_50_class,fall_60_offset,fall_60_class,valid
geometry_independent,collapsed,0.0,1.0,0.01,0.25,0.001,6.144212353231815e-06,6.144826835922068e-06,2.0014451381279972e-14,1.997392507685628e-14,0.7041878769463281,0.0,0.27137154332125424,1.7269335398637986,1,1,0.31151066745099065,1.5037900404733269,1,1,0.3545310044695634,1.3214685252271252,1,1,0.704289083752632,0.0,0.27147063217000056,1.727039597228068,1,1,0.31160995419649873,1.5038960734802453,1,1,0.3546304288027482,1.32157459233516,1,1,0.00010120680630387735,9.90888487463204e-05,small,9.928674550807592e-05,small,9.942433318477217e-05,small,0.00010605736426949619,small,0.00010603300691847117,small,0.00010606710803484631,small,True
geometry_independent,collapsed,0.0,1.0,0.01,0.5,0.001,6.144212353342837e-06,6.144826835922068e-06,4.329078495157102e-14,4.31585095022945e-14,0.7981980103674663,0.0,0.40371975363217383,1.786745969243414,1,1,0.44826792399136534,1.5636024429250002,1,1,0.492309156069385,1.3812808673458326,1,1,0.7982994983849792,0.0,0.4038156724302345,1.7868548005630829,1,1,0.4483644996032531,1.5637112898686691,1,1,0.4924063702800785,1.3813897492956038,1,1,0.00010148801751286296,9.591879806064574e-05,small,9.657561188775032e-05,small,9.72142106934748e-05,small,0.00010883131966887838,small,0.00010884694366897207,small,0.00010888194977121124,small,True
geometry_independent,collapsed,0.0,1.0,0.01,0.75,0.001,6.144212353342837e-06,6.144826835922068e-06,1.663236338098413e-13,1.6632826859676496e-13,0.8967837456708575,0.0,0.52696690041879,1.8498359215792037,1,1,0.5809383459425518,1.6266924081744933,1,1,0.6322428044151972,1.4443708615289144,1,1,0.8968857457365973,0.0,0.5270605275912719,1.8499524290116174,1,1,0.5810319984416585,1.6268089323329018,1,1,0.6323363087551843,1.4444874231624825,1,1,0.00010200006573979348,9.362717248184715e-05,small,9.365249910675555e-05,small,9.350433998711605e-05,small,0.00011650743241364836,small,0.00011652415840845975,small,0.0001165616335681019,small,True
geometry_independent,collapsed,0.0,1.0,0.03,0.25,0.001,6.144212353231815e-06,6.149747125347087e-06,2.0014451381279972e-14,2.007160552020178e-14,0.7041878769463281,0.0,0.27137154332125424,1.7269335398637986,1,1,0.31151066745099065,1.5037900404733269,1,1,0.3545310044695634,1.3214685252271252,1,1,0.7051125521304988,0.0,0.2722175663379072,1.7279943763513308,1,1,0.31237943686209974,1.5048508856926044,1,1,0.3554090167547194,1.322529389275032,1,1,0.0009246751841707201,0.0008460230166529858,small,0.0008687694111090827,small,0.0008780122851559935,small,0.0010608364875321907,small,0.0010608452192775175,small,0.0010608640479068399,small,True
geometry_independent,collapsed,0.0,1.0,0.03,0.5,0.001,6.144212353342837e-06,6.149747125347087e-06,4.329078495157102e-14,4.327591574222762e-14,0.7981980103674663,0.0,0.40371975363217383,1.786745969243414,1,1,0.44826792399136534,1.5636024429250002,1,1,0.492309156069385,1.3812808673458326,1,1,0.7991189784997526,0.0,0.4045021294063532,1.7878788088929978,1,1,0.4490670848761651,1.5647353016446715,1,1,0.49312349758053164,1.3824137685808209,1,1,0.0009209681322862595,0.0007823757741793891,small,0.0007991608847997544,small,0.0008143415111466212,small,0.0011328396495837723,small,0.0011328587196712814,small,0.001132901234988326,small,True
geometry_independent,collapsed,0.0,1.0,0.03,0.75,0.001,6.144212353342837e-06,6.149747125562665e-06,1.663236338098413e-13,1.6648401095260643e-13,0.8967837456708575,0.0,0.52696690041879,1.8498359215792037,1,1,0.5809383459425518,1.6266924081744933,1,1,0.6322428044151972,1.4443708615289144,1,1,0.8976595111003092,0.0,0.5276969653326894,1.851165549758343,1,1,0.5816677595972867,1.6280219401137201,1,1,0.6329686638946381,1.4457004774220161,1,1,0.0008757654294516692,0.0007300649138993753,small,0.0007294136547348895,small,0.0007258594794409268,small,0.001329628179139286,small,0.0013295319392268024,small,0.0013296158931017654,small,True
geometry_independent,collapsed,0.0,1.0,0.1,0.25,0.001,6.144212353231815e-06,6.206275104543705e-06,2.0014451381279972e-14,2.0312800544686823e-14,0.7041878769463281,0.0,0.27137154332125424,1.7269335398637986,1,1,0.31151066745099065,1.5037900404733269,1,1,0.3545310044695634,1.3214685252271252,1,1,0.7139334063428538,0.0,0.2776675700173802,1.7424119909959481,1,1,0.31854820608019846,1.5192468154626682,1,1,0.36212961460821574,1.3368213541555753,1,1,0.009745529396525732,0.006296026696125945,small,0.007037538629207807,small,0.0075986101386523175,small,0.015478451132149518,intron_lead,0.015456774989341282,intron_lead,0.015352828928450135,intron_lead,True
geometry_independent,collapsed,0.0,1.0,0.1,0.5,0.001,6.144212353342837e-06,6.206275104341846e-06,4.329078495157102e-14,4.398610932686449e-14,0.7981980103674663,0.0,0.40371975363217383,1.786745969243414,1,1,0.44826792399136534,1.5636024429250002,1,1,0.492309156069385,1.3812808673458326,1,1,0.8070048158395777,0.0,0.4093999308097781,1.8038959208263226,1,1,0.4542773725117316,1.5807310683263938,1,1,0.4986328307532346,1.3983068054674281,1,1,0.008806805472111434,0.005680177177604273,small,0.006009448520366278,small,0.006323674683849589,small,0.01714995158290855,intron_lead,0.017128625401393593,intron_lead,0.017025938121595585,intron_lead,True
geometry_independent,collapsed,0.0,1.0,0.1,0.75,0.001,6.144212353342837e-06,6.206275104543705e-06,1.663236338098413e-13,1.6965605484444477e-13,0.8967837456708575,0.0,0.52696690041879,1.8498359215792037,1,1,0.5809383459425518,1.6266924081744933,1,1,0.6322428044151972,1.4443708615289144,1,1,0.9032466400023413,0.0,0.5320017026330985,1.8698639718812207,1,1,0.5860011095802319,1.6466960018654166,1,1,0.637276691182679,1.4642567267212474,1,1,0.006462894331483837,0.00503480221430852,small,0.005062763637680101,small,0.005033886767481843,small,0.02002805030201693,intron_lead,0.020003593690923305,intron_lead,0.01988586519233304,intron_lead,True
geometry_independent,collapsed,0.0,1.0,0.3,0.25,0.001,6.144212353231815e-06,6.751881707067753e-06,2.0014451381279972e-14,2.3763622706811324e-14,0.7041878769463281,0.0,0.27137154332125424,1.7269335398637986,1,1,0.31151066745099065,1.5037900404733269,1,1,0.3545310044695634,1.3214685252271252,1,1,0.7523108860297485,0.0010000000000000009,0.2913068825109116,1.8796602634160198,1,1,0.33504674896176745,1.648192370845976,1,1,0.3814033302838938,1.4543484111619447,1,1,0.048123009083420376,0.019935339189657342,intron_lead,0.023536081510776796,intron_lead,0.026872325814330356,intron_lead,0.15272672355222117,intron_lead,0.14440233037264916,intron_lead,0.13287988593481947,intron_lead,True
geometry_independent,collapsed,0.0,1.0,0.3,0.5,0.001,6.144212353342837e-06,6.751881707238556e-06,4.329078495157102e-14,5.145366769450608e-14,0.7981980103674663,0.0,0.40371975363217383,1.786745969243414,1,1,0.44826792399136534,1.5636024429250002,1,1,0.492309156069385,1.3812808673458326,1,1,0.8360958424076613,0.0,0.42166765320438687,1.94776743116237,1,1,0.46788418084176137,1.71583973524326,1,1,0.5136145572400095,1.521317715233088,1,1,0.037897832040195034,0.017947899572213044,intron_lead,0.01961625685039603,intron_lead,0.02130540117062446,intron_lead,0.16102146191895605,intron_lead,0.15223729231825978,intron_lead,0.14003684788725534,intron_lead,True
geometry_independent,collapsed,0.0,1.0,0.3,0.75,0.001,6.144212353342837e-06,6.751881707238556e-06,1.663236338098413e-13,1.9996899342261437e-13,0.8967837456708575,0.0,0.52696690041879,1.8498359215792037,1,1,0.5809383459425518,1.6266924081744933,1,1,0.6322428044151972,1.4443708615289144,1,1,0.9196069812518052,0.0,0.542926713880403,2.0209957231510636,1,1,0.5972818646212622,1.7884605050525666,1,1,0.6487004032727315,1.593034893737571,1,1,0.022823235580947676,0.015959813461613015,intron_lead,0.016343518678710423,intron_lead,0.016457598857534284,intron_lead,0.17115980157185984,intron_lead,0.16176809687807325,intron_lead,0.14866403220865654,intron_lead,True
geometry_independent,collapsed,0.0,1.0,1.0,0.25,0.001,6.144212353231815e-06,4.3009486473177816e-05,2.0014451381279972e-14,1.9288628175254261e-13,0.7041878769463281,0.0,0.27137154332125424,1.7269335398637986,1,1,0.31151066745099065,1.5037900404733269,1,1,0.3545310044695634,1.3214685252271252,1,1,0.8240226251519867,0.0,0.3082011007236439,2.571804048288548,1,1,0.35601942460066693,2.235118475077619,1,1,0.406683567217059,1.942370636026153,1,1,0.11983474820565854,0.036829557402389634,intron_lead,0.04450875714967628,intron_lead,0.05215256274749558,intron_lead,0.8448705084247494,intron_lead,0.7313284346042921,intron_lead,0.6209021107990278,intron_lead,True
geometry_independent,collapsed,0.0,1.0,1.0,0.5,0.001,6.144212353342837e-06,4.300948647328884e-05,4.329078495157102e-14,4.260254025835277e-13,0.7981980103674663,0.0,0.40371975363217383,1.786745969243414,1,1,0.44826792399136534,1.5636024429250002,1,1,0.492309156069385,1.3812808673458326,1,1,0.8862768389246338,0.0,0.43615850334393,2.645377519126857,1,1,0.48439311445133726,2.3072412549317916,1,1,0.5323146057963415,2.0126974769031505,1,1,0.08807882855716753,0.0324387497117562,intron_lead,0.03612519045997192,intron_lead,0.040005449726956466,intron_lead,0.8586315498834429,intron_lead,0.7436388120067914,intron_lead,0.6314166095573179,intron_lead,True
geometry_independent,collapsed,0.0,1.0,1.0,0.75,0.001,6.144212353342837e-06,4.300948647373293e-05,1.663236338098413e-13,1.6767567528728548e-12,0.8967837456708575,0.0,0.52696690041879,1.8498359215792037,1,1,0.5809383459425518,1.6266924081744933,1,1,0.6322428044151972,1.4443708615289144,1,1,0.9456826908954832,0.0,0.5555824841366801,2.723438052795571,1,1,0.6106282631632218,2.3837929727106,1,1,0.6624753483893969,2.087364432375804,1,1,0.04889894522462568,0.02861558371789008,intron_lead,0.029689917220670048,intron_lead,0.03023254397419972,intron_lead,0.8736021312163671,intron_lead,0.7571005645361069,intron_lead,0.6429935708468897,intron_lead,True
geometry_independent,collapsed,0.0,1.0,3.0,0.25,0.001,2.220446049250313e-16,6.912238897482936e-06,4.7081423759563855e-17,2.1019937517529973e-14,0.7041878769463435,0.0,0.27137154332125424,1.726933539863799,1,1,0.3115106674509906,1.5037900404733273,1,1,0.3545310044695635,1.3214685252271252,1,1,0.8853583744288355,0.0010000000000000009,0.3180423756016118,4.419919991909924,1,1,0.3683941778600049,3.7067951744783643,1,1,0.4218540306452784,3.1014334488456052,1,1,0.18117049748249192,0.046670832280357566,intron_lead,0.05688351040901429,intron_lead,0.0673230261757149,intron_lead,2.6929864520461253,intron_lead,2.203005134005037,intron_lead,1.77996492361848,intron_lead,True
geometry_independent,collapsed,0.0,1.0,3.0,0.5,0.001,3.3306690738754696e-16,6.912238897482936e-06,9.381938341936199e-18,4.691828824561061e-14,0.798198010367456,0.0,0.4037197536321739,1.786745969243414,1,1,0.4482679239913654,1.5636024429250004,1,1,0.4923091560693851,1.3812808673458326,1,1,0.9271651511575546,0.0,0.44398426155492393,4.492775905160707,1,1,0.49345158105806497,3.778787885139463,1,1,0.5427642980892671,3.1721557329683128,1,1,0.12896714079009863,0.04026450792275005,intron_lead,0.04518365706669958,intron_lead,0.05045514201988199,intron_lead,2.706029935917293,intron_lead,2.2151854422144623,intron_lead,1.7908748656224802,intron_lead,True
geometry_independent,collapsed,0.0,1.0,3.0,0.75,0.001,3.3306690738754696e-16,6.912238897371914e-06,0.0,1.8636892028550124e-13,0.8967837456708546,0.0,0.5269669004187899,1.8498359215792044,1,1,0.5809383459425517,1.6266924081744936,1,1,0.6322428044151972,1.4443708615289144,1,1,0.9659017904469606,0.0,0.5619665235919884,4.5703200780798126,1,1,0.6174390512746742,3.855500564075183,1,1,0.6695887003431298,3.247639648229215,1,1,0.06911804477610595,0.03499962317319849,intron_lead,0.036500705332122574,intron_lead,0.03734589592793258,intron_lead,2.720484156500608,intron_lead,2.2288081559006896,intron_lead,1.8032687867003008,intron_lead,True
geometry_independent,collapsed,0.0,3.0,0.01,0.25,0.001,6.144212353120793e-06,6.144280623158626e-06,1.577094047307324e-14,1.5913188889003224e-14,0.815307219610919,0.0010000000000000009,0.30153492910543855,3.627318258327759,1,1,0.3484167034021271,2.9578875848560244,1,1,0.39831908073693983,2.410922909702076,1,1,0.8153418687569696,0.0010000000000000009,0.30156816440962503,3.62735527485118,1,1,0.3484500288919235,2.957924594355041,1,1,0.39835250620576934,2.4109599187652524,1,1,3.4649146050558244e-05,3.3235304186474135e-05,small,3.33254897963986e-05,small,3.342546882950659e-05,small,3.701652342114059e-05,small,3.700949901652706e-05,small,3.700906317627428e-05,small,True
geometry_independent,collapsed,0.0,3.0,0.01,0.5,0.001,6.144212353416852e-06,6.144280623011088e-06,3.475582280401013e-14,3.491431320974727e-14,0.8755391399884423,0.0010000000000000009,0.43036854245792555,3.666908841060486,1,1,0.47812978221506397,2.9974782148958026,1,1,0.5255869323340383,2.4505135445627886,1,1,0.8755745460559228,0.0010000000000000009,0.4304009783647375,3.6669473065537272,1,1,0.4781624849108214,2.9975166859112132,1,1,0.5256198816706861,2.450552015125146,1,1,3.540606748042574e-05,3.243590681195618e-05,small,3.270269575744722e-05,small,3.2949336647769556e-05,small,3.846549324126869e-05,small,3.847101541065712e-05,small,3.8470562357506566e-05,small,True
geometry_independent,collapsed,0.0,3.0,0.01,0.75,0.001,6.144212353416852e-06,6.144280623011088e-06,1.3638390106948915e-13,1.3643408028014983e-13,0.9370982933524764,0.0,0.5507752430435333,3.7074193242121503,1,1,0.6057698992537156,3.037988631561748,1,1,0.6576324779509589,2.491023963204231,1,1,0.9371351339139394,0.0,0.5508070446454341,3.7074638892186047,1,1,0.6058017475638652,3.0380331991759157,1,1,0.6576643399018178,2.4910685340836163,1,1,3.684056146302517e-05,3.180160190074943e-05,small,3.184831014957368e-05,small,3.1861950858913524e-05,small,4.45650064544445e-05,small,4.456761416760102e-05,small,4.457087938547488e-05,small,True
geometry_independent,collapsed,0.0,3.0,0.03,0.25,0.001,6.144212353120793e-06,6.144826835995351e-06,1.577094047307324e-14,1.5755062304377594e-14,0.815307219610919,0.0010000000000000009,0.30153492910543855,3.627318258327759,1,1,0.3484167034021271,2.9578875848560244,1,1,0.39831908073693983,2.410922909702076,1,1,0.8156403609962847,0.0010000000000000009,0.3018273460049698,3.6277207354419745,1,1,0.34871374454973836,2.9582900822725446,1,1,0.39861912227138485,2.411325414155069,1,1,0.00033314138536566507,0.00029241689953124483,small,0.00029704114761125444,small,0.0003000415344450169,small,0.0004024771142154826,small,0.00040249741652020887,small,0.0004025044529929467,small,True
geometry_independent,collapsed,0.0,3.0,0.03,0.5,0.001,6.144212353416852e-06,6.1448268357022226e-06,3.475582280401013e-14,3.4761366905148856e-14,0.8755391399884423,0.0010000000000000009,0.43036854245792555,3.666908841060486,1,1,0.47812978221506397,2.9974782148958026,1,1,0.5255869323340383,2.4505135445627886,1,1,0.8758843750414653,0.0,0.4306404474871194,3.667364104653241,1,1,0.478408060298827,2.9979334224815237,1,1,0.5258712115886044,2.45096874678777,1,1,0.0003452350530229742,0.00027190502919383075,small,0.0002782780837630172,small,0.0002842792545660888,small,0.00045526359275482875,small,0.0004552075857211513,small,0.00045520222498129925,small,True
geometry_independent,collapsed,0.0,3.0,0.03,0.75,0.001,6.144212353416852e-06,6.144826835848787e-06,1.3638390106948915e-13,1.364405048537799e-13,0.9370982933524764,0.0,0.5507752430435333,3.7074193242121503,1,1,0.6057698992537156,3.037988631561748,1,1,0.6576324779509589,2.491023963204231,1,1,0.9374580509968782,0.0010000000000000009,0.551030760226256,3.7080465943133625,1,1,0.606026225492049,3.0386159723936808,1,1,0.6578888059171267,2.49165130043837,1,1,0.00035975764440177027,0.0002555171827226532,small,0.00025632623833338197,small,0.00025632796616781306,small,0.0006272701012122184,small,0.0006273408319326101,small,0.0006273372341389916,small,True
geometry_independent,collapsed,0.0,3.0,0.1,0.25,0.001,6.144212353120793e-06,6.15104684964507e-06,1.577094047307324e-14,1.5905657036024054e-14,0.815307219610919,0.0010000000000000009,0.30153492910543855,3.627318258327759,1,1,0.3484167034021271,2.9578875848560244,1,1,0.39831908073693983,2.410922909702076,1,1,0.8193476507205156,0.0010000000000000009,0.3039656023426787,3.6347229469796836,1,1,0.3510885545656808,2.965292294117558,1,1,0.40117720483990643,2.41832762396598,1,1,0.0040404311095966206,0.0024306732372401663,small,0.0026718511635536735,small,0.002858124102966597,small,0.0074046886519245625,small,0.007404709261533693,small,0.007404714263903767,small,True
geometry_independent,collapsed,0.0,3.0,0.1,0.5,0.001,6.144212353416852e-06,6.15104684964507e-06,3.475582280401013e-14,3.484451363412659e-14,0.8755391399884423,0.0010000000000000009,0.43036854245792555,3.666908841060486,1,1,0.47812978221506397,2.9974782148958026,1,1,0.5255869323340383,2.4505135445627886,1,1,0.8794687209485257,0.0010000000000000009,0.4324983723955009,3.676086299677803,1,1,0.4803956590637155,3.0066556702109284,1,1,0.5279873917360438,2.4596909953154844,1,1,0.003929580960083334,0.0021298299375753227,small,0.002265876848651538,small,0.002400459402005506,small,0.009177458617317225,small,0.009177455315125815,small,0.009177450752695826,small,True
geometry_independent,collapsed,0.0,3.0,0.1,0.75,0.001,6.144212353416852e-06,6.15104684964507e-06,1.3638390106948915e-13,1.370389096427976e-13,0.9370982933524764,0.0,0.5507752430435333,3.7074193242121503,1,1,0.6057698992537156,3.037988631561748,1,1,0.6576324779509589,2.491023963204231,1,1,0.9403348014553743,0.0,0.5526201575637063,3.7201651171747194,1,1,0.6076344894233857,3.0507344727454715,1,1,0.6594990958781594,2.503769795808395,1,1,0.0032365081028978837,0.001844914520172991,small,0.0018645901696701106,small,0.0018666179272004424,small,0.012745792962569169,intron_lead,0.01274584118372335,intron_lead,0.012745832604164065,intron_lead,True
geometry_independent,collapsed,0.0,3.0,0.3,0.25,0.001,6.144212353120793e-06,6.20627510393813e-06,1.577094047307324e-14,1.6257866920436884e-14,0.815307219610919,0.0010000000000000009,0.30153492910543855,3.627318258327759,1,1,0.3484167034021271,2.9578875848560244,1,1,0.39831908073693983,2.410922909702076,1,1,0.8400104483883062,0.0,0.3101146941156737,3.726471011370535,1,1,0.35850246505409195,3.056930607300723,1,1,0.40983578708536883,2.509437737164864,1,1,0.024703228777387176,0.008579765010235163,small,0.010085761651964842,intron_lead,0.011516706348428996,intron_lead,0.09915275304277582,intron_lead,0.09904302244469854,intron_lead,0.09851482746278784,intron_lead,True
geometry_independent,collapsed,0.0,3.0,0.3,0.5,0.001,6.144212353416852e-06,6.2062751042072746e-06,3.475582280401013e-14,3.605669825780655e-14,0.8755391399884423,0.0010000000000000009,0.43036854245792555,3.666908841060486,1,1,0.47812978221506397,2.9974782148958026,1,1,0.5255869323340383,2.4505135445627886,1,1,0.89572781470484,0.0,0.4376575193034045,3.77919134510025,1,1,0.48617232402065413,3.1096373382462272,1,1,0.5344201346030231,2.5620785648697626,1,1,0.020188674716397625,0.007288976845478967,small,0.008042541805590164,small,0.008833202268984763,small,0.11228250403976414,intron_lead,0.11215912335042466,intron_lead,0.11156502030697402,intron_lead,True
geometry_independent,collapsed,0.0,3.0,0.3,0.75,0.001,6.144212353416852e-06,6.2062751042072746e-06,1.3638390106948915e-13,1.423811845715968e-13,0.9370982933524764,0.0,0.5507752430435333,3.7074193242121503,1,1,0.6057698992537156,3.037988631561748,1,1,0.6576324779509589,2.491023963204231,1,1,0.9498343145247048,0.0,0.5568734791571014,3.8371898816663736,1,1,0.6120424962360165,3.167619096363667,1,1,0.6639861557971426,2.619979302281071,1,1,0.012736021172228384,0.0060982361135680785,small,0.006272596982300871,small,0.006353677846183681,small,0.1297705574542234,intron_lead,0.12963046480191887,intron_lead,0.12895533907684031,intron_lead,True
geometry_independent,collapsed,0.0,3.0,1.0,0.25,0.001,6.144212353120793e-06,6.912238897482936e-06,1.577094047307324e-14,2.1019937517529973e-14,0.815307219610919,0.0010000000000000009,0.30153492910543855,3.627318258327759,1,1,0.3484167034021271,2.9578875848560244,1,1,0.39831908073693983,2.410922909702076,1,1,0.8853583744288355,0.0010000000000000009,0.3180423756016118,4.419919991909924,1,1,0.3683941778600049,3.7067951744783643,1,1,0.4218540306452784,3.1014334488456052,1,1,0.07005115481791646,0.01650744649617325,intron_lead,0.019977474457877786,intron_lead,0.023534949908338543,intron_lead,0.7926017335821651,intron_lead,0.7489075896223398,intron_lead,0.6905105391435291,intron_lead,True
geometry_independent,collapsed,0.0,3.0,1.0,0.5,0.001,6.144212353416852e-06,6.912238897482936e-06,3.475582280401013e-14,4.691828824561061e-14,0.8755391399884423,0.0010000000000000009,0.43036854245792555,3.666908841060486,1,1,0.47812978221506397,2.9974782148958026,1,1,0.5255869323340383,2.4505135445627886,1,1,0.9271651511575546,0.0,0.44398426155492393,4.492775905160707,1,1,0.49345158105806497,3.778787885139463,1,1,0.5427642980892671,3.1721557329683128,1,1,0.05162601116911225,0.01361571909699838,intron_lead,0.015321798843001,intron_lead,0.01717736575522877,intron_lead,0.8258670641002213,intron_lead,0.7813096702436604,intron_lead,0.7216421884055242,intron_lead,True
geometry_independent,collapsed,0.0,3.0,1.0,0.75,0.001,6.144212353416852e-06,6.912238897371914e-06,1.3638390106948915e-13,1.8636892028550124e-13,0.9370982933524764,0.0,0.5507752430435333,3.7074193242121503,1,1,0.6057698992537156,3.037988631561748,1,1,0.6576324779509589,2.491023963204231,1,1,0.9659017904469606,0.0,0.5619665235919884,4.5703200780798126,1,1,0.6174390512746742,3.855500564075183,1,1,0.6695887003431298,3.247639648229215,1,1,0.028803497094484154,0.011191280548455085,intron_lead,0.01166915202095864,intron_lead,0.011956222392170868,intron_lead,0.8629007538676623,intron_lead,0.817511932513435,intron_lead,0.7566156850249843,intron_lead,True
geometry_independent,collapsed,0.0,3.0,3.0,0.25,0.001,6.144212353120793e-06,4.3009486473325843e-05,1.577094047307324e-14,1.7806027451085995e-13,0.815307219610919,0.0010000000000000009,0.30153492910543855,3.627318258327759,1,1,0.3484167034021271,2.9578875848560244,1,1,0.39831908073693983,2.410922909702076,1,1,0.9256449835613583,0.0010000000000000009,0.3224605916792519,6.542177522791337,1,1,0.3739841341185187,5.514613174543156,1,1,0.42876728914585427,4.614400383447586,1,1,0.11033776395043926,0.02092566257381334,intron_lead,0.025567430716391615,intron_lead,0.030448208408914434,intron_lead,2.914859264463578,intron_lead,2.5567255896871313,intron_lead,2.2034774737455103,intron_lead,True
geometry_independent,collapsed,0.0,3.0,3.0,0.5,0.001,6.144212353416852e-06,4.300948647347388e-05,3.475582280401013e-14,3.99087159572867e-13,0.8755391399884423,0.0010000000000000009,0.43036854245792555,3.666908841060486,1,1,0.47812978221506397,2.9974782148958026,1,1,0.5255869323340383,2.4505135445627886,1,1,0.9535112737465133,0.0010000000000000009,0.4473150711795224,6.625227787033289,1,1,0.4973369251388174,5.59651400700253,1,1,0.5472887541249254,4.694830674054992,1,1,0.077972133758071,0.016946528721596854,intron_lead,0.019207142923753417,intron_lead,0.021701821790887088,intron_lead,2.958318945972803,intron_lead,2.5990357921067275,intron_lead,2.2443171294922033,intron_lead,True
geometry_independent,collapsed,0.0,3.0,3.0,0.75,0.001,6.144212353416852e-06,4.3009486473621905e-05,1.3638390106948915e-13,1.591170736197209e-12,0.9370982933524764,0.0,0.5507752430435333,3.7074193242121503,1,1,0.6057698992537156,3.037988631561748,1,1,0.6576324779509589,2.491023963204231,1,1,0.9786129062962262,0.0010000000000000009,0.5645295091849207,6.711769402425544,1,1,0.6201883638057032,5.682025272851691,1,1,0.6724777640652915,4.779020721320035,1,1,0.04151461294374981,0.013754266141387417,intron_lead,0.014418464551987586,intron_lead,0.014845286114332557,intron_lead,3.0043500782133936,intron_lead,2.6440366412899428,intron_lead,2.287996758115804,intron_lead,True
