gene,mode,T,processing_mean,decay_mean,peak_fraction,dt,mass_relative_error_I,mass_relative_error_E,tail_fraction_I,tail_fraction_E,I_peak,I_flat_peak_width,I_rise_40,I_fall_40,I_upcrossings_40,I_downcrossings_40,I_rise_50,I_fall_50,I_upcrossings_50,I_downcrossings_50,I_rise_60,I_fall_60,I_upcrossings_60,I_downcrossings_60,E_peak,E_flat_peak_width,E_rise_40,E_fall_40,E_upcrossings_40,E_downcrossings_40,E_rise_50,E_fall_50,E_upcrossings_50,E_downcrossings_50,E_rise_60,E_fall_60,E_upcrossings_60,E_downcrossings_60,peak_offset,rise_40_offset,rise_40_class,rise_50_offset,rise_50_class,rise_60_offset,rise_60_class,fall_40_offset,fall_40_class,fall_50_offset,fall_50_class,fall_60_offset,fall_60_class,valid
mlpt,mapped,0.3,0.03,0.1,0.5,0.001,1.2737339907374476e-16,2.4610711305940294e-06,0.0,7.221113224887026e-14,0.7069548632006923,0.0,0.4202923107934952,0.9936207269211946,1,1,0.4531962106549277,0.9607145873381081,1,1,0.4859386913997344,0.9279714144588509,1,1,0.7583480083256317,0.0,0.43784464906043413,1.0848055482590262,1,1,0.47664424486685286,1.0437453828399978,1,1,0.514325759940813,1.0045811395545163,1,1,0.05139314512493931,0.017552338266938916,intron_lead,0.02344803421192515,intron_lead,0.028387068541078586,intron_lead,0.09118482133783157,intron_lead,0.08303079550188974,intron_lead,0.07660972509566544,intron_lead,True
mlpt,mapped,0.3,0.03,0.1,0.75,0.001,0.0,2.461071131236867e-06,5.3479258459647436e-17,2.894172377498602e-13,0.9157766892736345,0.0,0.5280923751848597,1.1027941767183926,1,1,0.5760972902431957,1.0839545861828581,1,1,0.6238584836200534,1.0652939442100802,1,1,0.9027799224817636,0.0,0.5449142548638033,1.1964191291556325,1,1,0.5940538986718993,1.1638346285482433,1,1,0.6415944516965824,1.1310803790257604,1,1,-0.012996766791870895,0.016821879678943552,intron_lead,0.017956608428703613,intron_lead,0.017735968076528996,intron_lead,0.0936249524372399,intron_lead,0.07988004236538515,intron_lead,0.06578643481568025,intron_lead,True
mlpt,mapped,0.3,0.03,0.3,0.25,0.001,3.821201972212343e-16,4.065369082775645e-06,1.271272482645315e-16,2.410687161850526e-14,0.49631336451038865,0.0,0.31037062834367113,0.8865001378702757,1,1,0.32908896024444895,0.8386007697173297,1,1,0.34772782167403615,0.7909679056926588,1,1,0.7178529026405426,0.0,0.36572573631152183,1.2072831456602335,1,1,0.4062617193437426,1.1354446414490273,1,1,0.4443709140245944,1.0705648567122226,1,1,0.22153953813015392,0.0553551079678507,intron_lead,0.07717275909929366,intron_lead,0.09664309235055824,intron_lead,0.32078300778995783,intron_lead,0.2968438717316977,intron_lead,0.2795969510195637,intron_lead,True
mlpt,mapped,0.3,0.03,0.3,0.5,0.001,2.547467981474895e-16,4.0653690828965695e-06,9.118146331218782e-17,5.233585095962801e-14,0.7069548632006866,0.0,0.4202923107934952,0.9936207269211947,1,1,0.4531962106549277,0.9607145873381081,1,1,0.48593869139973433,0.9279714144588509,1,1,0.8493372786902702,0.0,0.48447540506086034,1.2911405642795195,1,1,0.528330408343033,1.2234906633007483,1,1,0.5709446438655001,1.1645181260154411,1,1,0.14238241548958364,0.06418309426736513,intron_lead,0.07513419768810531,intron_lead,0.08500595246576581,intron_lead,0.29751983735832477,intron_lead,0.2627760759626402,intron_lead,0.23654671155659024,intron_lead,True
mlpt,mapped,0.3,0.03,0.3,0.75,0.001,2.547467981474895e-16,4.06536908325934e-06,1.5012184799332312e-16,2.0876732544585363e-13,0.9157766892736362,0.0,0.5280923751848596,1.1027941767183926,1,1,0.5760972902431957,1.0839545861828581,1,1,0.6238584836200533,1.0652939442100802,1,1,0.9677082794983671,0.0,0.5944642201043516,1.3914645889840276,1,1,0.6460537606148881,1.324503380827922,1,1,0.6950343878700176,1.2696721305136147,1,1,0.05193159022473093,0.066371844919492,intron_lead,0.06995647037169239,intron_lead,0.07117590424996434,intron_lead,0.28867041226563495,intron_lead,0.24054879464506396,intron_lead,0.20437818630353455,intron_lead,True
mlpt,mapped,0.3,0.03,1.0,0.25,0.001,5.09493596294979e-16,5.319429876002601e-06,6.181065485312217e-17,1.79316016864682e-14,0.4963133645103903,0.0,0.31037062834367113,0.8865001378702757,1,1,0.3290889602444489,0.8386007697173297,1,1,0.3477278216740361,0.790967905692659,1,1,0.87068107339048,0.0010000000000000009,0.415891557449431,1.9196196633452725,1,1,0.4623999029854877,1.6964761188863564,1,1,0.5079677248495501,1.5141544998435157,1,1,0.37436770888008963,0.10552092910575989,intron_lead,0.13331094274103883,intron_lead,0.160239903175514,intron_lead,1.0331195254749967,intron_lead,0.8578753491690267,intron_lead,0.7231865941508567,intron_lead,True
mlpt,mapped,0.3,0.03,1.0,0.5,0.001,5.09493596294979e-16,5.319429876002601e-06,6.532344332627062e-17,3.9428409086942523e-14,0.7069548632006825,0.0,0.4202923107934952,0.9936207269211947,1,1,0.45319621065492766,0.9607145873381081,1,1,0.48593869139973433,0.9279714144588509,1,1,0.9711809838889006,0.0,0.5329493632710278,1.9944951541425144,1,1,0.5827700114095635,1.7713515918152907,1,1,0.631572714165555,1.5890299350567993,1,1,0.26422612068821816,0.1126570524775326,intron_lead,0.12957380075463587,intron_lead,0.14563402276582071,intron_lead,1.0008744272213197,intron_lead,0.8106370044771826,intron_lead,0.6610585205979485,intron_lead,True
mlpt,mapped,0.3,0.03,1.0,0.75,0.001,6.368669953687238e-16,5.3194298761941745e-06,0.0,1.560762726361632e-13,0.9157766892736445,0.0,0.5280923751848597,1.1027941767183926,1,1,0.5760972902431957,1.0839545861828581,1,1,0.6238584836200534,1.0652939442100802,1,1,1.1040623359360826,0.0,0.6468508956435324,2.0858894075808174,1,1,0.7020369864422629,1.862745901854407,1,1,0.7538582758053975,1.6804243723269978,1,1,0.18828564666243808,0.11875852045867263,intron_lead,0.1259396961990672,intron_lead,0.1299997921853442,intron_lead,0.9830952308624248,intron_lead,0.7787913156715489,intron_lead,0.6151304281169176,intron_lead,True
mlpt,mapped,0.3,0.03,3.0,0.25,0.001,6.368669953687238e-16,5.841463065033155e-06,7.744211358992354e-17,1.535143674141137e-14,0.49631336451039476,0.0,0.31037062834367113,0.8865001378702757,1,1,0.3290889602444489,0.8386007697173297,1,1,0.3477278216740361,0.790967905692659,1,1,0.9976301546466259,0.0010000000000000009,0.4465751203603649,3.8388823917831085,1,1,0.4977020440136054,3.169451761821326,1,1,0.5499282048151285,2.622487091799837,1,1,0.5013167901362311,0.13620449201669377,intron_lead,0.1686130837691565,intron_lead,0.2022003831410924,intron_lead,2.952382253912833,intron_lead,2.330850992103996,intron_lead,1.8315191861071782,intron_lead,True
mlpt,mapped,0.3,0.03,3.0,0.5,0.001,1.018987192589958e-15,5.841463064752002e-06,7.018835537639485e-17,3.399433093203768e-14,0.7069548632006892,0.0,0.4202923107934952,0.9936207269211947,1,1,0.4531962106549277,0.9607145873381081,1,1,0.48593869139973433,0.9279714144588509,1,1,1.0818223137249667,0.0,0.5616766652879281,3.8969495031645662,1,1,0.6155417138357099,3.227518882837404,1,1,0.6687973023016656,2.680554212025466,1,1,0.3748674505242775,0.14138435449443293,intron_lead,0.16234550318078217,intron_lead,0.18285861090193123,intron_lead,2.9033287762433715,intron_lead,2.2668042954992957,intron_lead,1.752582797566615,intron_lead,True
mlpt,mapped,0.3,0.03,3.0,0.75,0.001,8.916137935162134e-16,5.841463064752002e-06,1.1049365629456914e-16,1.3419374205958596e-13,0.9157766892736281,0.0,0.5280923751848597,1.1027941767183926,1,1,0.5760972902431957,1.0839545861828583,1,1,0.6238584836200533,1.0652939442100802,1,1,1.1740832159621994,0.0,0.6769967911318759,3.958448252172334,1,1,0.7346737864692302,3.2890175598847686,1,1,0.7887432128346258,2.7420528949766454,1,1,0.25830652668857135,0.1489044159470162,intron_lead,0.15857649622603454,intron_lead,0.16488472921457253,intron_lead,2.8556540754539412,intron_lead,2.20506297370191,intron_lead,1.6767589507665652,intron_lead,True
mlpt,mapped,0.3,0.1,0.01,0.25,0.001,1.7636368390443609e-06,1.61174141230537e-06,2.2037477407327505e-14,2.0872173966170672e-14,0.5820248219787733,0.0,0.33975330620500577,0.966409210304203,1,1,0.36231494193988756,0.9184294388570186,1,1,0.38515199119373644,0.8714437611321412,1,1,0.5644305826509518,0.0,0.3003238324682767,0.9494086908768695,1,1,0.332340141488706,0.9002456984981221,1,1,0.3629203958345235,0.8525153129725896,1,1,-0.017594239327821448,-0.03942947373672906,exon_lead,-0.02997480045118156,exon_lead,-0.02223159535921293,exon_lead,-0.017000519427333494,exon_lead,-0.018183740358896472,exon_lead,-0.018928448159551525,exon_lead,True
mlpt,mapped,0.3,0.1,0.01,0.5,0.001,1.7636368391994602e-06,1.6117414124329372e-06,4.8142704858256207e-14,4.6210979940300837e-14,0.7582981363785842,0.0,0.4577132942462774,1.0618286699587172,1,1,0.4928459546133577,1.0255471787766064,1,1,0.5275347840067378,0.9901743647303123,1,1,0.7308734494059703,0.0,0.4174540577779945,1.0489972558867087,1,1,0.45497671761337355,1.009562452968866,1,1,0.49160229544109074,0.9718259720193662,1,1,-0.02742468697261391,-0.04025923646828289,exon_lead,-0.037869236999984124,exon_lead,-0.03593248856564707,exon_lead,-0.012831414072008496,exon_lead,-0.015984725807740352,exon_lead,-0.018348392710946126,exon_lead,True
mlpt,mapped,0.3,0.1,0.01,0.75,0.001,1.7636368393545596e-06,1.6117414125605042e-06,1.898692690438871e-13,1.8398172762255874e-13,0.9451683760550413,0.0,0.5692179485994631,1.1615709440716078,1,1,0.6182289161070535,1.1353368899277931,1,1,0.6665064176013333,1.1108558440851164,1,1,0.8861449694761024,0.0,0.5256631328904131,1.1597496805734377,1,1,0.5746687138806518,1.1282116848942303,1,1,0.6223618136136011,1.0967073116340562,1,1,-0.0590234065789389,-0.043554815709049954,exon_lead,-0.04356020222640178,exon_lead,-0.044144603987732234,exon_lead,-0.0018212634981700226,small,-0.0071252050335628425,small,-0.01414853245106018,exon_lead,True
mlpt,mapped,0.3,0.1,0.03,0.25,0.001,1.7636368390443609e-06,1.8977907026437448e-06,2.2037477407327505e-14,2.4706089474513103e-14,0.5820248219787733,0.0,0.33975330620500577,0.966409210304203,1,1,0.36231494193988756,0.9184294388570186,1,1,0.38515199119373644,0.8714437611321412,1,1,0.5807714614374507,0.0,0.31123535425472676,0.9649093626035654,1,1,0.34489293511839686,0.9154926686710853,1,1,0.3766272248856497,0.8676148756277104,1,1,-0.0012533605413225235,-0.028517951950279008,exon_lead,-0.0174220068214907,exon_lead,-0.00852476630808674,small,-0.001499847700637602,small,-0.0029367701859333017,small,-0.0038288855044307235,small,True
mlpt,mapped,0.3,0.1,0.03,0.5,0.001,1.7636368391994602e-06,1.8977907027605727e-06,4.8142704858256207e-14,5.492588502558334e-14,0.7582981363785842,0.0,0.4577132942462774,1.0618286699587172,1,1,0.4928459546133577,1.0255471787766064,1,1,0.5275347840067378,0.9901743647303123,1,1,0.7441164153762887,0.0,0.42779016509522244,1.0654954817796336,1,1,0.4658675218463842,1.0254092721566694,1,1,0.502937746283191,0.9871181199939418,1,1,-0.014181721002295533,-0.02992312915105494,exon_lead,-0.02697843276697348,exon_lead,-0.024597037723546822,exon_lead,0.003666811820916438,small,-0.00013790661993695608,small,-0.0030562447363704504,small,True
mlpt,mapped,0.3,0.1,0.03,0.75,0.001,1.7636368393545596e-06,1.8977907029942289e-06,1.898692690438871e-13,2.195207748200914e-13,0.9451683760550413,0.0,0.5692179485994631,1.1615709440716078,1,1,0.6182289161070535,1.1353368899277931,1,1,0.6665064176013333,1.1108558440851164,1,1,0.8941219143986191,0.0,0.5352240807695119,1.177299252888697,1,1,0.5842400247443896,1.1454767996084214,1,1,0.6318175183758944,1.1134244904688977,1,1,-0.05104646165642224,-0.033993867829951174,exon_lead,-0.03398889136266392,exon_lead,-0.03468889922543894,exon_lead,0.015728308817089198,intron_lead,0.010139909680628278,intron_lead,0.0025686463837812923,small,True
mlpt,mapped,0.3,0.1,0.1,0.25,0.001,1.7636368390443609e-06,1.5327519288591224e-05,2.2037477407327505e-14,2.0036828871123001e-13,0.5820248219787733,0.0,0.33975330620500577,0.966409210304203,1,1,0.36231494193988756,0.9184294388570186,1,1,0.38515199119373644,0.8714437611321412,1,1,0.6390945229509362,0.0,0.3390222609363112,1.0346864713545836,1,1,0.37633311597327834,0.9829030504489759,1,1,0.4110838882173262,0.9335174110189379,1,1,0.05706970097216291,-0.0007310452686945523,small,0.014018174033390784,intron_lead,0.02593189702358978,intron_lead,0.06827726105038057,intron_lead,0.0644736115919573,intron_lead,0.062073649886796756,intron_lead,True
mlpt,mapped,0.3,0.1,0.1,0.5,0.001,1.7636368391994602e-06,1.5327519288952185e-05,4.8142704858256207e-14,4.413128238694738e-13,0.7582981363785842,0.0,0.4577132942462774,1.0618286699587172,1,1,0.4928459546133577,1.0255471787766064,1,1,0.5275347840067378,0.9901743647303123,1,1,0.7883105731490382,0.0,0.455943816021303,1.132988426964212,1,1,0.49642503357803297,1.0885638841811298,1,1,0.5356505282745012,1.0462968732187106,1,1,0.030012436770453954,-0.0017694782249743635,small,0.0035790789646752974,small,0.008115744267763403,small,0.07115975700549493,intron_lead,0.06301670540452342,intron_lead,0.05612250848839828,intron_lead,True
mlpt,mapped,0.3,0.1,0.1,0.75,0.001,1.7636368393545596e-06,1.5327519290215538e-05,1.898692690438871e-13,1.7702881268321738e-12,0.9451683760550413,0.0,0.5692179485994631,1.1615709440716078,1,1,0.6182289161070535,1.1353368899277931,1,1,0.6665064176013333,1.1108558440851164,1,1,0.9219024973619169,0.0,0.563416884672137,1.2404370116859977,1,1,0.6131573174495707,1.2043654621014384,1,1,0.6609288376654755,1.1693331019033524,1,1,-0.023265878693124464,-0.0058010639273260445,small,-0.005071598657482856,small,-0.005577579935857835,small,0.07886606761438997,intron_lead,0.06902857217364522,intron_lead,0.058477257818235984,intron_lead,True
mlpt,mapped,0.3,0.1,0.3,0.25,0.001,1.5509930361602265e-16,4.573568688649955e-06,5.602222508576617e-17,2.7832227961897093e-14,0.5820248219787721,0.0,0.33975330620500577,0.966409210304203,1,1,0.36231494193988756,0.9184294388570186,1,1,0.38515199119373644,0.8714437611321411,1,1,0.7422591242741621,0.0,0.37865001946823473,1.2426320492433862,1,1,0.4204133962714537,1.1687767497283288,1,1,0.45971327455304095,1.1021921764980298,1,1,0.16023430229538993,0.038896713263228966,intron_lead,0.05809845433156613,intron_lead,0.07456128335930451,intron_lead,0.2762228389391832,intron_lead,0.25034731087131024,intron_lead,0.23074841536588875,intron_lead,True
mlpt,mapped,0.3,0.1,0.3,0.5,0.001,0.0,4.573568688649955e-06,5.842701944544604e-17,6.054566193768969e-14,0.758298136378555,0.0,0.4577132942462774,1.0618286699587172,1,1,0.49284595461335773,1.0255471787766064,1,1,0.5275347840067379,0.9901743647303123,1,1,0.8698044152903688,0.0,0.4964394970568386,1.3281690863160136,1,1,0.5413751670696056,1.2571841193934454,1,1,0.5849988197469191,1.1958604983664847,1,1,0.11150627891181375,0.03872620281056122,intron_lead,0.04852921245624792,intron_lead,0.05746403574018122,intron_lead,0.26634041635729644,intron_lead,0.23163694061683904,intron_lead,0.20568613363617239,intron_lead,True
mlpt,mapped,0.3,0.1,0.3,0.75,0.001,1.5509930361602265e-16,4.573568688868685e-06,5.847370449963972e-17,2.422973547033045e-13,0.9451683760550452,0.0,0.569217948599463,1.1615709440716078,1,1,0.6182289161070535,1.1353368899277934,1,1,0.6665064176013333,1.1108558440851164,1,1,0.9871018735696274,0.0,0.6056631676891839,1.4307243052844907,1,1,0.6575897963394176,1.3605289382798869,1,1,0.7067190435471081,1.301591346765446,1,1,0.041933497514582196,0.03644521908972098,intron_lead,0.03936088023236406,intron_lead,0.040212625945774794,intron_lead,0.2691533612128829,intron_lead,0.2251920483520935,intron_lead,0.19073550268032968,intron_lead,True
mlpt,mapped,0.3,0.1,1.0,0.25,0.001,4.652979108480679e-16,5.3813686762261825e-06,0.0,1.8278494748922255e-14,0.5820248219787735,0.0,0.33975330620500577,0.966409210304203,1,1,0.36231494193988756,0.9184294388570187,1,1,0.3851519911937364,0.8714437611321412,1,1,0.8824921655360946,0.0010000000000000009,0.4222591206033725,1.9380992501437764,1,1,0.4693627760155467,1.7149255878618923,1,1,0.5156839592650011,1.532459255245471,1,1,0.3004673435573211,0.08250581439836674,intron_lead,0.10704783407565915,intron_lead,0.13053196807126471,intron_lead,0.9716900398395734,intron_lead,0.7964961490048736,intron_lead,0.6610154941133298,intron_lead,True
mlpt,mapped,0.3,0.1,1.0,0.5,0.001,4.652979108480679e-16,5.381368676042306e-06,6.337081914935778e-17,4.020413186726976e-14,0.7582981363785656,0.0,0.4577132942462774,1.0618286699587172,1,1,0.49284595461335773,1.0255471787766064,1,1,0.5275347840067379,0.9901743647303123,1,1,0.9829445405475645,0.0,0.5388001350944024,2.014325482083709,1,1,0.589175532760129,1.7911558240679342,1,1,0.6385181537682113,1.608708901632858,1,1,0.22464640416899895,0.08108684084812501,intron_lead,0.09632957814677129,intron_lead,0.11098336976147338,intron_lead,0.9524968121249917,intron_lead,0.7656086452913278,intron_lead,0.6185345369025457,intron_lead,True
mlpt,mapped,0.3,0.1,1.0,0.75,0.001,4.652979108480679e-16,5.3813686762261825e-06,0.0,1.591486774046211e-13,0.945168376055039,0.0,0.5692179485994631,1.1615709440716078,1,1,0.6182289161070535,1.1353368899277934,1,1,0.6665064176013333,1.1108558440851166,1,1,1.1142519509703614,0.0,0.6527251467678873,2.1052677633198704,1,1,0.7081978162897271,1.8821003096130127,1,1,0.7602490190863274,1.699664078909878,1,1,0.16908357491532244,0.08350719816842422,intron_lead,0.08996890018267356,intron_lead,0.09374260148499403,intron_lead,0.9436968192482627,intron_lead,0.7467634196852193,intron_lead,0.5888082348247614,intron_lead,True
mlpt,mapped,0.3,0.1,3.0,0.25,0.001,1.0856951253121585e-15,5.849404203819899e-06,8.146413209127677e-17,1.5437955747167588e-14,0.5820248219787695,0.0,0.3397533062050057,0.966409210304203,1,1,0.3623149419398875,0.9184294388570186,1,1,0.38515199119373644,0.8714437611321412,1,1,1.003612391850024,0.0009999999999998899,0.4492410061718818,3.8478923028782686,1,1,0.500669785853873,3.178461674326904,1,1,0.5532705372097085,2.631497001737754,1,1,0.42158756987125445,0.10948769996687607,intron_lead,0.1383548439139855,intron_lead,0.1681185460159721,intron_lead,2.8814830925740655,intron_lead,2.2600322354698856,intron_lead,1.7600532406056129,intron_lead,True
mlpt,mapped,0.3,0.1,3.0,0.5,0.001,7.754965180801131e-16,5.8494042036814485e-06,1.574020322852142e-17,3.412713042229513e-14,0.7582981363785694,0.0,0.4577132942462774,1.0618286699587172,1,1,0.49284595461335773,1.0255471787766064,1,1,0.5275347840067379,0.9901743647303123,1,1,1.0878222583758257,0.0,0.5642019805300927,3.906767133083716,1,1,0.6183287417186379,3.2373364865622807,1,1,0.6718520806952529,2.690371815349919,1,1,0.32952412199725634,0.10648868628381536,intron_lead,0.1254827871052802,intron_lead,0.144317296688515,intron_lead,2.8449384631249988,intron_lead,2.2117893077856743,intron_lead,1.7001974506196067,intron_lead,True
mlpt,mapped,0.3,0.1,3.0,0.75,0.001,7.754965180801131e-16,5.8494042036814485e-06,5.103445867044757e-17,1.347750957034282e-13,0.945168376055039,0.0,0.5692179485994631,1.1615709440716078,1,1,0.6182289161070534,1.1353368899277934,1,1,0.6665064176013333,1.1108558440851164,1,1,1.1782068154768581,0.0,0.6793595969330185,3.969620845118995,1,1,0.7371575405662787,3.300190177593512,1,1,0.7913422103949628,2.7532255075696463,1,1,0.23303843942181912,0.11014164833355544,intron_lead,0.11892862445922525,intron_lead,0.12483579279362944,intron_lead,2.8080499010473874,intron_lead,2.1648532876657187,intron_lead,1.64236966348453,intron_lead,True
mlpt,mapped,0.3,0.3,0.01,0.25,0.001,3.908500913911371e-06,3.7669133151707123e-06,2.2101200779857352e-14,2.1911979449579578e-14,0.7116321258892887,0.0,0.38196828731341737,1.181288865818027,1,1,0.41203592797944094,1.1127529163644974,1,1,0.4436098637606531,1.0522279203889122,1,1,0.6957266669665688,0.0,0.34749334246264174,1.1818728655961053,1,1,0.386711021071214,1.1102264863286577,1,1,0.42414567185224555,1.0458609077908025,1,1,-0.015905458922719884,-0.034474944850775624,exon_lead,-0.02532490690822692,exon_lead,-0.019464191908407535,exon_lead,0.0005839997780783257,small,-0.002526430035839633,small,-0.006367012598109678,small,True
mlpt,mapped,0.3,0.3,0.01,0.5,0.001,3.908500914057857e-06,3.7669133151707123e-06,4.7013509252275735e-14,4.784744082814724e-14,0.8489181662612524,0.0,0.5098121063194806,1.2588924665258756,1,1,0.5495781680024939,1.1919157512386362,1,1,0.5886937823234505,1.1360826687793117,1,1,0.8279208251807864,0.0,0.46861996810651657,1.2645445090349434,1,1,0.5115809940596577,1.1972311970606888,1,1,0.553434495220798,1.1383330595662902,1,1,-0.020997341080466025,-0.041192138212964025,exon_lead,-0.03799717394283619,exon_lead,-0.03525928710265247,exon_lead,0.005652042509067812,small,0.005315445822052567,small,0.002250390786978418,small,True
mlpt,mapped,0.3,0.3,0.01,0.75,0.001,3.908500914057857e-06,3.7669133151707123e-06,1.8079174399142456e-13,1.8960180087626503e-13,0.9967167238396013,0.0,0.6293752008686324,1.3481882884876197,1,1,0.6810127421245208,1.2812452768954554,1,1,0.7308924586523938,1.2265488349096556,1,1,0.9487371203216342,0.0,0.5806805899863079,1.3624515494217173,1,1,0.6322164985579514,1.2955544818431883,1,1,0.6813123291230675,1.2414763888789548,1,1,-0.04797960351796715,-0.04869461088232452,exon_lead,-0.04879624356656942,exon_lead,-0.04958012952932633,exon_lead,0.014263260934097577,intron_lead,0.014309204947732912,intron_lead,0.014927553969299234,intron_lead,True
mlpt,mapped,0.3,0.3,0.03,0.25,0.001,3.908500913911371e-06,3.8563299660482685e-06,2.2101200779857352e-14,2.2727154604157533e-14,0.7116321258892887,0.0,0.38196828731341737,1.181288865818027,1,1,0.41203592797944094,1.1127529163644974,1,1,0.4436098637606531,1.0522279203889122,1,1,0.7030980046660964,0.0,0.35498005536165556,1.1896934441567786,1,1,0.3946269292109091,1.1181940338473684,1,1,0.4321201681907203,1.0537908900140016,1,1,-0.008534121223192304,-0.02698823195176181,exon_lead,-0.017408998768531858,exon_lead,-0.01148969556993279,exon_lead,0.008404578338751634,small,0.005441117482871016,small,0.0015629696250893943,small,True
mlpt,mapped,0.3,0.3,0.03,0.5,0.001,3.908500914057857e-06,3.856329965918191e-06,4.7013509252275735e-14,4.912718755690617e-14,0.8489181662612524,0.0,0.5098121063194806,1.2588924665258756,1,1,0.5495781680024939,1.1919157512386362,1,1,0.5886937823234505,1.1360826687793117,1,1,0.8356821133190123,0.0,0.4749459402583794,1.2725808588404153,1,1,0.5181685457561069,1.2055365846498693,1,1,0.560233143266185,1.1469107026459253,1,1,-0.013236052942240062,-0.03486616606110121,exon_lead,-0.03140962224638699,exon_lead,-0.02846063905726548,exon_lead,0.013688392314539666,intron_lead,0.013620833411233102,intron_lead,0.010828033866613573,intron_lead,True
mlpt,mapped,0.3,0.3,0.03,0.75,0.001,3.908500914057857e-06,3.856329966178346e-06,1.8079174399142456e-13,1.952560187691698e-13,0.9967167238396013,0.0,0.6293752008686324,1.3481882884876197,1,1,0.6810127421245208,1.2812452768954554,1,1,0.7308924586523938,1.2265488349096556,1,1,0.9557089342121075,0.0,0.5860421943738584,1.3712994844138768,1,1,0.6375486867438596,1.304676271241116,1,1,0.6865632055676515,1.250941533455798,1,1,-0.04100778962749385,-0.04333300649477401,exon_lead,-0.043464055380661226,exon_lead,-0.04432925308474234,exon_lead,0.0231111959262571,intron_lead,0.02343099434566054,intron_lead,0.024392698546142455,intron_lead,True
mlpt,mapped,0.3,0.3,0.1,0.25,0.001,3.908500913911371e-06,4.4724393088506155e-06,2.2101200779857352e-14,2.6994586709008067e-14,0.7116321258892887,0.0,0.38196828731341737,1.181288865818027,1,1,0.41203592797944094,1.1127529163644974,1,1,0.4436098637606531,1.0522279203889122,1,1,0.7371872207339628,0.0,0.37570214091267373,1.2356449765874624,1,1,0.4172138990297928,1.1621226144583034,1,1,0.45627572983021714,1.0958137611515795,1,1,0.02555509484467411,-0.006266146400743633,small,0.005177971050351837,small,0.012665866069564047,intron_lead,0.05435611076943547,intron_lead,0.04936969809380609,intron_lead,0.04358584076266725,intron_lead,True
mlpt,mapped,0.3,0.3,0.1,0.5,0.001,3.908500914057857e-06,4.4724393088506155e-06,4.7013509252275735e-14,5.882738370485522e-14,0.8489181662612524,0.0,0.5098121063194806,1.2588924665258756,1,1,0.5495781680024939,1.1919157512386362,1,1,0.5886937823234505,1.1360826687793117,1,1,0.8653894510433657,0.0,0.49374783064278044,1.3208237511499465,1,1,0.5384570235561319,1.250369144137048,1,1,0.5818720250178608,1.189452514664523,1,1,0.01647128478211335,-0.016064275676700157,exon_lead,-0.01112114444636203,exon_lead,-0.0068217573055896485,small,0.06193128462407094,intron_lead,0.05845339289841167,intron_lead,0.05336984588521121,intron_lead,True
mlpt,mapped,0.3,0.3,0.1,0.75,0.001,3.908500914057857e-06,4.4724393088506155e-06,1.8079174399142456e-13,2.3555583496866923e-13,0.9967167238396013,0.0,0.6293752008686324,1.3481882884876197,1,1,0.6810127421245208,1.2812452768954554,1,1,0.7308924586523938,1.2265488349096556,1,1,0.9825134692810144,0.0010000000000000009,0.6031743450068257,1.4229534715218888,1,1,0.6550341811603435,1.3532093751448464,1,1,0.7041349604406414,1.2948947717699995,1,1,-0.014203254558586953,-0.02620085586180676,exon_lead,-0.025978560964177277,exon_lead,-0.02675749821175244,exon_lead,0.07476518303426904,intron_lead,0.07196409824939098,intron_lead,0.06834593686034385,intron_lead,True
mlpt,mapped,0.3,0.3,0.3,0.25,0.001,3.908500913911371e-06,3.028045982663193e-05,2.2101200779857352e-14,2.0129505897857575e-13,0.7116321258892887,0.0,0.38196828731341737,1.181288865818027,1,1,0.41203592797944094,1.1127529163644974,1,1,0.4436098637606531,1.0522279203889122,1,1,0.8144126390514744,0.0010000000000000009,0.40560694916970896,1.4238356427909158,1,1,0.4503613988300086,1.3245826667488385,1,1,0.4933198890039956,1.238793225261469,1,1,0.10278051316218573,0.0236386618562916,intron_lead,0.038325470850567644,intron_lead,0.049710025243342504,intron_lead,0.24254677697288884,intron_lead,0.21182975038434115,intron_lead,0.18656530487255685,intron_lead,True
mlpt,mapped,0.3,0.3,0.3,0.5,0.001,3.908500914057857e-06,3.0280459826791273e-05,4.7013509252275735e-14,4.407722327942379e-13,0.8489181662612524,0.0,0.5098121063194806,1.2588924665258756,1,1,0.5495781680024939,1.1919157512386362,1,1,0.5886937823234505,1.1360826687793117,1,1,0.9283852254426472,0.0,0.5224804648002265,1.5105125936377035,1,1,0.5704681645932981,1.411606281855663,1,1,0.6171897241540133,1.3263171508204668,1,1,0.07946705918139485,0.012668358480745878,intron_lead,0.02088999659080415,intron_lead,0.02849594183056281,intron_lead,0.2516201271118279,intron_lead,0.2196905306170267,intron_lead,0.190234482041155,intron_lead,True
mlpt,mapped,0.3,0.3,0.3,0.75,0.001,3.908500914057857e-06,3.0280459827747322e-05,1.8079174399142456e-13,1.7626093337570293e-12,0.9967167238396013,0.0,0.6293752008686324,1.3481882884876197,1,1,0.6810127421245208,1.2812452768954554,1,1,0.7308924586523938,1.2265488349096556,1,1,1.061371572956637,0.001000000000000112,0.6330469812154019,1.6132714539446336,1,1,0.6866772404720088,1.514729194203397,1,1,0.7370903953134026,1.4298694310214655,1,1,0.06465484911703578,0.0036717803467695154,small,0.005664498347488056,small,0.006197936661008763,small,0.2650831654570138,intron_lead,0.2334839173079415,intron_lead,0.20332059611180986,intron_lead,True
