gene,draw,SSE,exceeds_observed,optimizer_success,successful_starts,retry,total_nfev,T,splice,decay,gain
svb,118,0.0588518078483859,False,True,2,False,22,0.005000000175726,1.267300826396382,1.0961927322694425,1.1938974279144428
svb,119,0.0681973929379934,False,True,2,False,55,1.2220765283964716,1.4114746323033127,0.2093937343405538,1.0532277283885398
svb,120,0.0464826449969666,False,True,2,False,29,0.1368311577184491,0.9000506747508055,1.012377185377547,1.188213988091536
svb,121,0.0382209839452182,False,True,2,False,61,0.0050000000009408,1.3632111535613909,0.9054463917538952,1.123792971810854
svb,122,0.0546985678257003,False,True,2,False,105,0.0050001006444076,1.4586219105247644,1.137515815259815,1.133593849223029
svb,123,0.0438612006735606,False,True,2,False,37,0.2941206199978186,1.0020560479336793,0.7367845318916323,1.097561048795205
svb,124,0.0493266135964871,False,True,2,False,32,0.0050000000731089,1.3607632627054331,0.9998799995155924,1.0858212465794204
svb,125,0.0452308581228945,False,True,2,False,28,0.149352466006152,1.3045262760791636,0.9406685369182456,1.0894919147882236
svb,126,0.0223772584399086,False,True,2,False,20,0.0162186607088616,1.3859062914407057,0.9061206014343242,1.1262605522587792
svb,127,0.0408286616949654,False,True,2,False,46,0.0054973206878433,1.2389389736995804,1.1787570280697566,1.1093640208515134
svb,128,0.0405632270811141,False,True,2,False,25,0.0873211851813403,1.5189759741267566,0.9878056772727702,1.111063573863441
svb,129,0.036265526783804,False,True,2,False,29,0.0050000000000293,1.344203724217834,0.8957354723541678,1.051391621162492
svb,130,0.0390830071762083,False,True,2,False,34,0.0509514895058719,1.5153751872283494,1.1591240065135215,1.1216949132341794
svb,131,0.0379200322013939,False,True,2,False,21,0.0050000000000122,1.3076459708474957,1.2440510547749974,1.1914658436327077
svb,132,0.0556423879843343,False,True,2,False,23,0.0050000000000027,1.16453903167095,0.9231315477641782,1.0869288332242202
svb,133,0.0542642291375161,False,True,2,False,26,0.1544545375160421,1.1990078308854362,1.2881337685193135,1.1177333842503887
svb,134,0.0500263421859129,False,True,2,False,26,0.005,1.355390823708802,1.052292927454006,1.1285219178368977
svb,135,0.0312982713909501,False,True,2,False,40,0.0979116394812668,1.3216527798454978,1.0364629615098844,1.0655851966406775
svb,136,0.039285337498832,False,True,2,False,26,0.0050000000000003,1.0641648315029426,1.221223743458665,1.195744303814601
svb,137,0.0346097592181946,False,True,2,False,60,0.6395081721692513,1.133113909131766,0.879678604919232,1.0687235357608122
svb,138,0.0885592452134284,True,True,2,False,23,0.1605883029533021,1.2497575298376506,0.9476027591534116,1.1373265113497155
svb,139,0.0656737610943727,False,True,2,False,59,0.670540302839485,1.1907974615785075,0.76998360345668,1.20503154592603
svb,140,0.0559105471194617,False,True,2,False,27,0.203322001156666,1.1054106954820189,0.9325742104047752,1.1485389161182884
svb,141,0.0725150754652695,False,True,2,False,48,0.1505281170745788,1.148832802362998,1.0360257012595622,1.1589505842017978
svb,142,0.0582623663871538,False,True,2,False,39,1.213368024577708,1.326541719519614,0.377234520320202,1.0173202173865297
svb,143,0.053945847373577,False,True,2,False,30,0.358884448552477,1.280298166052492,0.8866452051239482,1.091333781997128
svb,144,0.0707139048067041,False,True,2,False,62,0.3468335039063718,1.5318473920783129,0.6056132808551475,1.0373252559351478
svb,145,0.0365706510551654,False,True,2,False,28,0.4275810409052679,1.2375840109217724,0.676517040599893,1.0812419889147005
svb,146,0.065433613105227,False,True,2,False,31,0.3497260176963476,1.3467965554403531,0.8023463779128049,1.129715014942807
svb,147,0.0325993369368445,False,True,2,False,42,0.7634775636112481,1.4492757710490474,0.8262676733888885,1.096308058910338
svb,148,0.0554516581096746,False,True,2,False,18,0.005000000775428,1.784845396171315,0.9874090041860752,1.029221700680644
svb,149,0.0441004585214385,False,True,2,False,21,0.0050000000003977,1.2877318162572062,1.0757825938489685,1.1687091332744686
