Distance_(microns),eve,en,mlpt,hb,kr,gt,svb,cad,runt,odd
111,193.09322033898306,455.56779661016947,233.70338983050848,628.3728813559322,360.8220338983051,365.22033898305085,376.3898305084746,181.28813559322035,118.11864406779661,373.02542372881356
112,197.39316239316238,493.38461538461536,238.82051282051282,579.2905982905983,328.13675213675214,359.1111111111111,362.8205128205128,181.23931623931625,119.15384615384616,377.2649572649573
113,213.38793103448276,573.2758620689655,228.74137931034483,656.2241379310345,303.76724137931035,340.5344827586207,362.4396551724138,176.07758620689654,116.20689655172414,384.61206896551727
114,216.71304347826086,681.7217391304348,227.4,667.7130434782608,293.4173913043478,317.9478260869565,343.8521739130435,177.54782608695652,116.70434782608696,386.68695652173915
115,198.03478260869565,785.704347826087,217.57391304347826,694.4,300.3391304347826,329.2869565217391,338.11304347826086,183.28695652173914,118.78260869565217,401.3304347826087
116,181.11304347826086,888.4782608695652,218.80869565217392,653.4869565217391,297.82608695652175,367.46086956521737,352.9217391304348,175.83478260869566,121.86086956521739,415.38260869565215
117,163.50442477876106,966.3097345132743,221.23893805309734,681.8407079646017,290.83185840707966,353.6106194690266,365.1858407079646,173.4513274336283,124.54867256637168,418.3362831858407
118,142.858407079646,1041.6637168141592,221.06194690265488,666.2035398230089,297.3274336283186,342.8407079646018,374.7345132743363,174.5486725663717,121.98230088495575,428.13274336283183
119,127.1875,1096.580357142857,214.91071428571428,599.0267857142857,299.38392857142856,340.9375,348.6607142857143,176.08928571428572,116.59821428571429,441.79464285714283
120,118.17117117117117,1097.963963963964,222.4144144144144,554.7117117117117,284.86486486486484,331.3063063063063,369.4684684684685,173.1081081081081,115.51351351351352,453.1621621621622
121,116.99074074074075,1104.0462962962963,219.62037037037038,593.6944444444445,298.5,325.5740740740741,349.0462962962963,170.08333333333334,115.37037037037037,463.75
122,118.90566037735849,1084.122641509434,219.0754716981132,648.3490566037735,317.3867924528302,307.8867924528302,346.66037735849056,169.88679245283018,112.90566037735849,439.60377358490564
123,120.60576923076923,1068.7307692307693,220.78846153846155,622.9230769230769,330.7019230769231,312.46153846153845,368.33653846153845,176.93269230769232,111.14423076923077,432.0769230769231
